criterion_id,a_correctness,a_scaffolding,b,n_persons,a_se_approx
tb_0377_c06,1.967585,0.0,3.721515,77,0.702582
tb_0378_c02,1.095456,0.0,2.648924,81,0.380748
tb_0378_c03,1.353747,0.0,3.167314,79,0.519018
tb_0378_c04,0.594819,0.0,4.452066,82,0.610049
tb_0378_c05,0.594819,0.0,4.452066,82,0.610049
tb_0378_c08,5.838389,0.0,18.772235,81,4.490433
tb_0378_c10,1.745711,0.0,5.026039,77,0.838676
tb_0378_c12,0.830021,0.0,3.13414,80,0.384995
tb_0378_c13,5.838616,0.0,18.772997,82,4.489745
tb_0379_c05,1.287478,0.0,5.667559,82,0.933058
tb_0379_c06,5.838616,0.0,18.772997,82,4.489745
tb_0380_c02,0.846232,0.0,2.035764,81,0.275726
tb_0380_c03,1.173959,0.0,1.666991,81,0.332476
tb_0380_c05,0.0,1.839372,2.39827,78,0.550835
tb_0380_c06,0.0,0.970635,-0.100282,73,0.327805
tb_0380_c07,0.590733,0.0,2.141859,82,0.234239
tb_0381_c01,5.838389,0.0,18.772235,81,4.490433
tb_0381_c04,0.150439,0.0,2.151192,77,0.192041
tb_0381_c06,1.454914,0.0,4.658478,79,0.921088
tb_0381_c08,5.335936,0.0,11.999915,78,3.753094
tb_0381_c09,4.373832,0.0,10.412717,62,4.025596
tb_0381_c10,1.743071,0.0,5.212185,82,0.828675
tb_0381_c12,1.692371,0.0,4.080087,75,0.693815
tb_0381_c13,-0.122189,0.0,2.591235,72,0.2257
tb_0382_c01,5.838616,0.0,18.772997,82,4.489745
tb_0382_c02,1.788953,0.0,5.141945,80,0.842835
tb_0382_c04,1.034564,0.0,0.89824,81,0.248915
tb_0382_c06,0.909806,0.0,4.153836,82,0.559248
tb_0383_c01,0.595412,0.0,1.950007,79,0.222076
tb_0383_c02,1.559822,-0.384525,0.781159,82,0.379985
tb_0383_c03,1.129173,0.0,1.967686,81,0.333691
tb_0383_c05,0.0,1.107156,2.340624,79,0.470528
tb_0383_c07,0.816665,0.0,3.541522,81,0.437805
tb_0384_c01,0.947557,0.0,3.082095,81,0.39378
tb_0384_c03,1.50981,0.0,1.457397,80,0.404308
tb_0384_c05,1.543813,0.0,3.038976,82,0.521705
tb_0384_c06,0.172475,0.0,2.068326,81,0.179004
tb_0384_c07,0.0,0.951146,2.535685,52,0.566582
tb_0384_c09,0.795861,-0.273084,1.948545,82,0.262004
tb_0385_c01,5.732702,0.0,18.356795,73,4.523587
tb_0385_c03,0.594819,0.0,4.452066,82,0.610049
tb_0385_c04,0.679686,0.0,4.168136,71,0.586687
tb_0385_c06,5.733935,0.0,18.360946,80,4.51981
tb_0385_c07,5.733935,0.0,18.360946,80,4.51981
tb_0385_c08,0.593722,0.0,4.376662,78,0.592162
tb_0385_c10,5.838616,0.0,18.772997,82,4.489745
tb_0385_c11,5.734242,0.0,18.361979,80,4.518872
tb_0386_c01,0.847822,0.0,3.846978,57,0.558047
tb_0386_c02,2.084977,0.0,3.821823,74,0.879076
tb_0386_c03,0.655306,0.0,3.025778,82,0.335767
tb_0386_c04,1.25244,0.0,2.475945,82,0.402725
tb_0386_c05,1.273451,0.0,5.61907,81,0.927583
tb_0386_c07,1.118168,0.0,4.026092,82,0.552988
tb_0386_c08,1.633065,0.0,4.991562,82,0.775262
tb_0387_c02,0.931707,0.0,2.241836,80,0.310047
tb_0387_c03,0.803817,0.0,2.462941,80,0.302514
tb_0387_c05,0.793431,0.0,1.555364,80,0.233274
tb_0387_c07,1.272746,0.0,5.617307,80,0.928683
tb_0388_c01,0.637106,0.0,1.628986,82,0.206753
tb_0388_c02,0.993873,0.0,1.253281,82,0.256943
tb_0388_c03,1.488413,0.0,2.400273,81,0.464569
tb_0388_c06,0.631143,0.476667,4.400855,81,0.602533
tb_0389_c01,1.287478,0.0,5.667559,82,0.933058
tb_0389_c03,0.420168,0.0,2.322703,72,0.240723
tb_0389_c08,0.307199,0.0,1.437512,76,0.158029
tb_0390_c01,1.246017,0.0,1.5556,82,0.336059
tb_0390_c04,0.594819,0.0,4.452066,82,0.610049
tb_0390_c08,0.594819,0.0,4.452066,82,0.610049
tb_0391_c02,1.181027,0.0,1.697793,80,0.330477
tb_0391_c03,1.745711,0.0,5.026039,77,0.838676
tb_0392_c02,2.391831,0.0,1.638346,77,0.698666
tb_0392_c03,2.50622,0.0,2.650236,80,0.856376
tb_0392_c04,0.737626,0.0,1.571667,79,0.22761
tb_0393_c02,0.512641,0.0,1.548758,81,0.183281
tb_0393_c04,1.509808,0.047252,2.178099,81,0.455839
tb_0393_c05,2.779142,0.185568,5.8534,81,1.032495
tb_0393_c06,5.522744,-0.842382,7.706378,81,3.697302
tb_0393_c07,0.0,1.439015,2.589061,68,0.559886
tb_0393_c08,0.0,0.568231,-0.115485,75,0.289619
tb_0393_c10,0.431759,0.0,1.417301,80,0.166248
tb_0393_c11,5.583943,0.0,8.294668,81,3.63356
tb_0394_c02,0.775076,0.0,0.08334,81,0.173108
tb_0394_c03,0.759711,0.0,0.619067,79,0.184916
tb_0394_c04,0.558421,0.0,2.033212,73,0.233887
tb_0394_c06,1.560296,0.0,3.189034,79,0.542943
tb_0394_c07,0.691886,0.0,2.520592,80,0.285165
tb_0394_c09,1.267952,0.0,2.088878,80,0.380609
tb_0394_c11,1.102005,0.0,2.618097,81,0.378688
tb_0395_c01,-0.012368,0.0,4.408394,82,0.483394
tb_0395_c02,0.750935,0.0,1.228213,81,0.206689
tb_0395_c03,0.82102,0.0,2.948554,82,0.3544
tb_0395_c04,0.909806,0.0,4.153836,82,0.559248
tb_0395_c05,0.672148,0.0,2.754071,81,0.30593
tb_0395_c06,0.557592,0.0,2.887732,81,0.308055
tb_0395_c07,1.243254,0.0,1.214634,81,0.316056
tb_0395_c08,0.824173,0.0,3.562734,82,0.440069
tb_0395_c09,1.430624,0.0,1.537136,81,0.387389
tb_0395_c10,0.987423,0.0,2.027346,82,0.304043
tb_0395_c11,0.255708,0.0,4.252689,82,0.494604
tb_0395_c12,1.322634,0.0,1.312194,81,0.342864
tb_0395_c13,1.500813,0.0,1.4715,82,0.399977
tb_0395_c14,1.143773,0.0,1.885636,82,0.331481
tb_0395_c16,5.838616,0.0,18.772997,82,4.489745
tb_0396_c01,0.794859,0.0,2.834628,77,0.342559
tb_0396_c02,0.287884,0.0,1.661886,80,0.164935
tb_0396_c03,1.092435,0.0,3.927061,79,0.540141
tb_0396_c04,1.091912,0.0,3.926024,78,0.540675
tb_0396_c06,0.553075,0.0,2.890795,80,0.303178
tb_0396_c12,0.288838,0.0,1.782511,81,0.170439
tb_0397_c02,1.793284,0.0,3.161082,82,0.598974
tb_0397_c03,0.606316,0.0,3.700352,80,0.436348
tb_0397_c04,1.287478,0.0,5.667559,82,0.933058
tb_0398_c01,5.358167,0.0,12.020772,81,3.700087
tb_0398_c02,1.749562,0.0,2.742903,81,0.583582
tb_0398_c03,2.358698,0.0,3.351355,79,0.842178
tb_0398_c05,1.287478,0.0,5.667559,82,0.933058
tb_0398_c07,4.339079,0.0,11.394357,80,3.955666
tb_0399_c02,1.917829,0.0,0.752919,81,0.483732
tb_0399_c07,1.434516,0.0,1.067229,80,0.359854
tb_0399_c10,1.287478,0.0,5.667559,82,0.933058
tb_0399_c12,0.696154,0.0,1.920692,82,0.235997
tb_0399_c13,1.185304,0.0,3.461822,82,0.484855
tb_0400_c01,4.844814,0.0,11.491286,80,3.838184
tb_0400_c02,2.809962,0.0,5.93613,81,1.03087
tb_0400_c05,0.881384,0.362236,1.088559,82,0.222779
tb_0400_c06,1.287478,0.0,5.667559,82,0.933058
tb_0400_c08,0.151173,0.142359,3.529309,80,0.365962
tb_0401_c01,1.08921,0.0,0.612638,80,0.250544
tb_0401_c02,1.015309,0.0,3.496874,82,0.458666
tb_0401_c03,1.095377,0.580382,2.142523,82,0.329195
tb_0401_c04,0.0,0.975516,1.617463,77,0.381722
tb_0402_c01,1.241223,0.0,3.549382,81,0.50678
tb_0402_c02,4.934442,0.0,11.704129,81,3.812194
tb_0402_c03,1.576551,0.0,5.182531,76,0.825085
tb_0402_c04,0.625336,0.0,2.466481,80,0.27483
tb_0402_c07,5.838616,0.0,18.772997,81,4.489745
tb_0402_c10,0.0,-0.529749,1.541697,77,0.373484
tb_0403_c01,2.089265,0.0,1.961972,82,0.614212
tb_0403_c03,1.275781,0.0,3.134182,81,0.510835
tb_0403_c05,0.895093,0.0,1.781825,77,0.269864
tb_0403_c06,2.492282,0.0,2.743128,82,0.843557
tb_0404_c02,1.107599,0.0,3.982106,81,0.546055
tb_0404_c03,0.903521,0.0,4.119134,81,0.552272
tb_0404_c04,0.903521,0.0,4.119134,81,0.552272
tb_0404_c06,0.611229,0.0,3.718417,81,0.439388
tb_0405_c01,4.237188,0.0,11.643466,82,3.935864
tb_0405_c02,5.838616,0.0,18.772997,82,4.489745
tb_0405_c03,0.960824,0.0,3.131201,82,0.401985
tb_0405_c04,2.310463,0.0,2.975349,79,0.806148
tb_0405_c05,1.920122,0.0,2.537558,68,0.785548
tb_0405_c06,0.462597,0.0,1.388397,76,0.177054
tb_0405_c07,1.441586,0.0,0.943656,71,0.379726
tb_0405_c11,0.0,-2.012574,3.762187,82,0.936734
tb_0406_c01,0.937692,0.0,3.032535,79,0.389084
tb_0406_c02,1.115424,0.0,0.963004,81,0.272381
tb_0406_c03,0.635254,0.0,3.3026,81,0.371607
tb_0406_c04,0.956182,0.0,2.850715,81,0.369634
tb_0406_c05,0.594819,0.0,4.452066,82,0.610049
tb_0406_c06,0.996677,0.0,3.439891,81,0.448222
tb_0406_c12,1.287478,0.0,5.667559,82,0.933058
tb_0407_c01,0.39652,0.0,2.568244,71,0.258984
tb_0407_c02,2.523496,0.0,4.134244,82,0.889353
tb_0407_c03,0.499758,0.0,0.871453,81,0.154462
tb_0407_c04,0.563752,0.0,0.036927,74,0.148418
tb_0407_c05,0.583545,0.0,0.312741,78,0.155403
tb_0407_c06,0.313082,0.0,1.467061,82,0.154806
tb_0407_c07,2.49098,0.0,4.307623,79,0.918679
tb_0407_c08,2.35079,0.0,4.779712,82,0.830561
tb_0407_c09,1.244511,0.0,3.181371,81,0.476769
tb_0407_c11,3.157092,0.0,6.370933,80,1.200788
tb_0407_c12,2.311839,0.0,4.67692,81,0.822267
tb_0407_c13,2.35079,0.0,4.779712,82,0.830561
tb_0407_c14,2.35079,0.0,4.779712,82,0.830561
tb_0407_c15,1.185304,0.0,3.461822,82,0.484855
tb_0407_c16,1.394067,0.0,3.516602,82,0.532906
tb_0407_c17,2.35079,0.0,4.779712,82,0.830561
tb_0407_c18,2.35079,0.0,4.779712,82,0.830561
tb_0407_c19,1.32063,0.0,3.996585,82,0.578394
tb_0407_c20,0.594819,0.0,4.452066,82,0.610049
tb_0407_c21,1.602566,0.0,4.120032,81,0.647804
tb_0407_c22,0.531975,0.0,0.192561,77,0.143942
tb_0407_c23,0.689194,0.0,0.093889,82,0.158627
tb_0407_c24,0.599866,0.0,0.401487,79,0.154162
tb_0408_c01,0.611229,0.0,3.718417,81,0.439388
tb_0408_c02,1.489813,0.0,1.303939,76,0.401852
tb_0408_c03,1.788549,0.0,1.524506,78,0.498025
tb_0408_c05,2.539128,-0.273153,3.984827,82,0.918119
tb_0408_c06,2.570386,0.0,4.196539,82,0.909883
tb_0408_c07,2.539128,-0.273153,3.984827,82,0.918119
tb_0408_c08,5.631335,0.0,8.423125,82,3.621015
tb_0408_c09,0.549384,0.0,0.839558,80,0.16008
tb_0408_c10,1.436347,0.0,5.149909,82,0.780021
tb_0408_c11,3.545012,0.0,6.797338,82,1.188865
tb_0408_c12,2.387073,0.0,5.584975,82,0.956468
tb_0408_c13,1.633065,0.0,4.991562,82,0.775262
tb_0408_c14,5.403583,0.0,12.128574,82,3.687546
tb_0409_c02,0.930834,0.0,2.45297,81,0.326828
tb_0409_c06,1.287335,0.0,5.66721,81,0.933383
tb_0410_c01,1.603884,0.0,2.973204,68,0.597454
tb_0410_c02,1.266813,0.0,2.212887,79,0.389909
tb_0410_c03,4.161916,0.0,10.96726,73,3.996392
tb_0410_c04,0.637521,0.0,4.330803,77,0.599826
tb_0410_c05,1.259128,0.0,5.569339,80,0.921584
tb_0410_c06,1.498083,0.0,2.669881,79,0.486191
tb_0410_c07,1.175129,0.0,3.414709,81,0.478026
tb_0410_c08,1.297397,0.0,3.090554,81,0.468271
tb_0410_c09,1.364766,0.0,3.400213,80,0.516507
tb_0410_c10,0.595198,0.0,4.428815,81,0.603528
tb_0410_c11,1.073114,0.0,2.745791,80,0.384124
tb_0410_c12,0.741371,0.0,4.464096,80,0.758859
tb_0410_c13,0.903521,0.0,4.119134,81,0.552272
tb_0411_c01,0.64881,0.0,3.019128,82,0.333862
tb_0411_c02,0.527282,0.0,2.911484,82,0.301171
tb_0411_c03,0.677643,0.0,2.564973,81,0.288843
tb_0411_c05,0.694279,0.484564,1.553742,82,0.209707
tb_0411_c06,0.966596,0.0,2.158425,82,0.309191
tb_0411_c07,0.512147,0.0,1.579344,82,0.184404
tb_0412_c04,4.237184,0.0,11.643457,81,3.935881
tb_0412_c05,1.214113,0.0,0.857757,75,0.305362
tb_0413_c01,4.237188,0.0,11.643466,82,3.935864
tb_0413_c03,1.511196,-0.257598,5.403341,82,0.828155
tb_0413_c04,5.036792,0.0,6.067927,82,3.795523
tb_0413_c05,1.261437,0.0,2.315814,82,0.392587
tb_0413_c10,1.380759,0.126663,4.07095,82,0.59952
tb_0413_c11,1.148918,0.0,3.138154,81,0.444001
tb_0414_c06,1.273645,0.0,2.679628,78,0.432313
tb_0414_c09,1.288478,0.0,5.476796,74,0.890924
tb_0414_c12,0.201659,0.0,2.171561,77,0.19267
tb_0414_c13,1.293523,0.0,5.598662,77,0.916206
tb_0415_c02,1.03272,0.0,1.331917,80,0.272964
tb_0415_c03,0.817141,0.0,1.186092,79,0.218292
tb_0415_c04,0.747158,0.0,2.307573,79,0.281406
tb_0415_c05,1.117721,0.0,2.879151,82,0.40684
tb_0416_c01,1.010106,0.0,3.185732,72,0.439259
tb_0417_c01,2.375691,0.0,3.916007,78,0.873182
tb_0417_c02,4.4819,0.0,11.32181,79,3.93039
tb_0417_c05,4.237215,0.0,11.427871,78,3.953935
tb_0417_c08,0.758595,0.0,2.513807,78,0.312342
tb_0417_c10,1.308192,0.0,5.542757,78,0.891319
tb_0418_c01,0.642847,0.0,1.86685,81,0.223057
tb_0418_c04,1.09442,0.0,1.495262,67,0.325274
tb_0419_c02,1.003238,0.0,3.478549,82,0.454144
tb_0420_c01,0.670005,0.0,2.427174,75,0.317035
tb_0420_c02,1.029948,0.0,3.024422,77,0.414603
tb_0420_c03,0.541834,0.0,1.254671,77,0.17466
tb_0420_c05,0.935414,0.354473,1.316807,77,0.248014
tb_0420_c06,0.828992,0.0,0.464162,81,0.191139
tb_0420_c07,0.635254,0.0,3.3026,81,0.371607
tb_0420_c09,0.676329,0.0,3.080591,72,0.363577
tb_0420_c10,1.287478,0.0,5.667559,82,0.933058
tb_0420_c11,0.963719,0.0,2.277309,81,0.318025
tb_0421_c02,0.89634,0.0,4.081945,79,0.546064
tb_0421_c03,4.51963,0.0,11.411696,81,3.921166
tb_0422_c01,0.416609,0.0,1.997775,79,0.19954
tb_0422_c02,5.607054,0.0,17.860548,79,4.554971
tb_0422_c03,5.734242,0.0,18.361977,80,4.518876
tb_0422_c04,5.734242,0.0,18.361977,80,4.518876
tb_0422_c05,1.54295,0.0,2.056498,81,0.453058
tb_0422_c06,1.935109,0.0,4.403675,82,0.730897
tb_0422_c07,1.090344,0.0,3.525145,81,0.483009
tb_0422_c08,4.237188,0.0,11.643466,82,3.935864
tb_0422_c09,1.218128,0.0,4.107357,81,0.5853
tb_0422_c10,5.838616,0.0,18.772997,82,4.489745
tb_0422_c12,5.734242,0.0,18.361977,79,4.518876
tb_0422_c13,5.733319,0.0,18.35887,76,4.521699
tb_0423_c04,0.807692,0.0,2.469363,81,0.301892
tb_0423_c06,1.536431,0.0,2.930838,80,0.512252
tb_0423_c08,0.0,-0.638789,1.407372,78,0.364471
tb_0425_c01,5.734242,0.0,18.361979,81,4.518872
tb_0425_c02,5.44042,0.0,17.204656,68,4.613395
tb_0426_c02,0.959364,0.0,2.297067,70,0.338423
tb_0426_c05,0.81768,0.0,2.714399,82,0.327867
tb_0426_c06,0.820504,0.0,3.523337,78,0.441396
tb_0427_c01,2.527358,0.0,4.41895,80,0.928442
tb_0427_c02,1.602566,0.0,4.120032,81,0.647804
tb_0427_c03,5.028515,0.0,6.143052,76,3.795479
tb_0427_c04,2.347047,0.0,3.345319,81,0.822289
tb_0427_c05,1.602566,0.0,4.120032,81,0.647804
tb_0427_c06,0.903521,0.0,4.119134,81,0.552272
tb_0427_c07,5.056064,0.0,5.973778,81,3.794242
tb_0428_c01,0.944765,0.0,3.011815,78,0.464966
tb_0428_c02,1.072059,0.0,2.620119,82,0.372013
tb_0428_c03,0.748744,0.904801,0.331962,82,0.185767
tb_0428_c04,1.394067,0.0,3.516602,82,0.532906
tb_0428_c05,0.629869,0.0,3.699566,80,0.445876
tb_0428_c06,5.838616,0.0,18.772997,82,4.489745
tb_0428_c10,0.595198,0.0,4.428815,81,0.603528
tb_0429_c01,4.214992,0.0,11.589638,80,3.941022
tb_0429_c04,5.838389,0.0,18.772235,80,4.490433
tb_0429_c05,3.493719,0.0,6.67323,80,1.18671
tb_0430_c01,1.297296,0.0,2.870968,81,0.447346
tb_0430_c03,0.824173,0.0,3.562734,82,0.440069
tb_0430_c04,1.287478,0.0,5.667559,82,0.933058
tb_0430_c05,4.237188,0.0,11.643466,82,3.935864
tb_0430_c06,5.838616,0.0,18.772997,82,4.489745
tb_0431_c01,5.838616,0.0,18.772997,82,4.489745
tb_0431_c04,1.283224,0.0,5.558504,80,0.905889
tb_0431_c06,0.824173,0.0,3.562734,82,0.440069
tb_0432_c02,0.441515,0.0,3.460353,76,0.376603
tb_0432_c03,1.2437,0.0,5.516286,78,0.916226
tb_0432_c04,2.113621,0.0,1.838298,80,0.621304
tb_0432_c06,0.594819,0.0,4.452066,82,0.610049
tb_0433_c01,0.614898,0.0,1.830489,77,0.221281
tb_0433_c03,1.129037,0.0,0.781412,81,0.266561
tb_0433_c05,1.260687,0.0,2.438254,81,0.401826
tb_0433_c07,0.96822,0.0,0.379304,76,0.222378
tb_0433_c08,0.633345,0.0,0.791439,79,0.171766
tb_0433_c09,0.660439,0.0,1.880936,77,0.233463
tb_0433_c10,1.162253,0.0,2.97586,77,0.44392
tb_0434_c01,1.759658,0.0,4.268888,80,0.710422
tb_0434_c02,1.935109,0.0,4.403675,82,0.730897
tb_0434_c03,0.893846,0.0,4.11014,80,0.55594
tb_0434_c04,0.610503,0.0,3.742388,82,0.443908
tb_0434_c05,2.106224,-0.566253,5.60345,82,0.945167
tb_0434_c06,1.187961,0.0,2.717862,75,0.45087
tb_0434_c07,0.594819,0.0,4.452066,82,0.610049
tb_0435_c01,0.904278,0.0,0.912759,72,0.231981
tb_0435_c02,1.287478,0.0,5.667559,82,0.933058
tb_0435_c03,2.022028,0.0,5.298979,82,0.885561
tb_0435_c04,1.050959,0.0,1.977294,79,0.326674
tb_0435_c05,1.003238,0.0,3.478549,82,0.454144
tb_0435_c06,1.274894,0.0,2.68552,82,0.425524
tb_0435_c07,1.234051,0.0,2.120136,80,0.387829
tb_0435_c08,1.428194,0.0,3.535322,81,0.543442
tb_0436_c02,5.838616,0.0,18.772997,82,4.489745
tb_0436_c05,0.619415,0.0,1.74135,82,0.210625
tb_0436_c10,0.594819,0.0,4.452066,82,0.610049
tb_0437_c01,1.54166,0.0,3.965351,77,0.640569
tb_0437_c02,2.406112,0.0,5.602394,80,1.021776
tb_0437_c03,0.482387,0.0,1.175484,82,0.160775
tb_0437_c04,5.838616,0.0,18.772997,82,4.489745
tb_0437_c05,5.607499,0.0,17.862045,80,4.553607
tb_0437_c06,0.255708,0.0,4.252689,82,0.494604
tb_0438_c07,1.509956,0.0,5.267467,80,0.820332
tb_0438_c09,0.839989,0.192433,3.094113,79,0.375777
tb_0438_c10,5.838616,0.0,18.772997,82,4.489745
tb_0438_c11,0.594819,0.0,4.452066,82,0.610049
tb_0439_c01,1.297279,0.0,5.608283,81,0.911612
tb_0439_c02,0.8355,0.0,3.578664,82,0.444201
tb_0439_c03,4.339079,0.0,11.394357,80,3.955666
tb_0439_c04,1.392761,0.0,4.008174,81,0.603029
tb_0439_c07,1.447267,0.0,5.049213,80,0.770295
tb_0440_c01,0.438207,0.0,1.059203,81,0.151399
tb_0440_c02,0.382935,0.0,0.518064,82,0.129264
tb_0440_c03,0.647561,0.0,0.321194,81,0.157235
tb_0440_c04,1.096295,0.0,2.650193,82,0.380257
tb_0440_c05,1.117721,0.0,2.879151,82,0.40684
tb_0440_c07,0.549847,0.0,1.695104,80,0.198942
tb_0440_c08,0.518301,0.0,0.257095,68,0.14909
tb_0441_c03,0.932533,0.0,-0.521873,79,0.193126
tb_0441_c05,0.981842,-0.105259,0.121458,78,0.224044
tb_0441_c06,0.737955,0.0,2.779915,72,0.347884
tb_0441_c08,0.271153,0.0,4.225797,81,0.500125
tb_0441_c09,0.785737,0.0,0.572798,82,0.185983
tb_0441_c11,0.913697,0.0,1.317752,78,0.247393
tb_0442_c01,1.719425,0.0,5.144038,81,0.821702
tb_0442_c02,1.721982,0.0,3.060403,79,0.602287
tb_0442_c07,0.986726,0.0,1.882807,82,0.293606
tb_0442_c08,3.248575,-1.698938,4.8782,81,1.15179
tb_0443_c02,0.980657,0.0,2.020336,81,0.303008
tb_0443_c03,1.052325,0.0,0.932815,77,0.267529
tb_0443_c09,1.54721,0.0,5.384547,81,0.830507
tb_0443_c11,0.250671,0.0,4.247198,81,0.49693
tb_0444_c01,0.270219,0.0,4.159995,76,0.495687
tb_0444_c03,1.435726,0.0,5.148469,80,0.780849
tb_0444_c05,0.417595,0.0,0.689635,80,0.138771
tb_0445_c01,1.244851,0.0,0.411575,82,0.277852
tb_0445_c02,0.483661,0.0,3.195141,82,0.332573
tb_0445_c04,0.824173,0.0,3.562734,82,0.440069
tb_0445_c06,0.0,-0.977961,0.699645,82,0.326276
tb_0445_c07,0.709958,0.0,-0.0957,81,0.158943
tb_0445_c09,0.255708,0.0,4.252689,82,0.494604
tb_0445_c10,0.271221,0.0,4.211044,80,0.496589
tb_0446_c04,0.962428,0.0,0.317898,81,0.213251
tb_0447_c02,0.833684,0.0,0.353202,81,0.188144
tb_0447_c03,5.838616,0.0,18.772997,82,4.489745
tb_0447_c04,0.719914,0.0,1.227173,82,0.199919
tb_0447_c05,0.730173,0.0,1.433072,79,0.217218
tb_0447_c07,0.281545,0.0,3.494933,80,0.355932
tb_0447_c10,0.640727,0.0,2.275686,79,0.255376
tb_0448_c01,0.957871,0.0,2.885592,81,0.374645
tb_0448_c02,1.650556,0.0,4.233316,81,0.667067
tb_0448_c05,1.436253,0.0,5.149695,81,0.780191
tb_0448_c06,0.579136,0.0,0.221259,80,0.150073
tb_0449_c02,1.510338,0.0,3.825332,76,0.605918
tb_0449_c03,5.838389,0.0,18.772235,80,4.490433
tb_0449_c05,1.45675,0.0,5.107234,73,0.814843
tb_0449_c06,5.838616,0.0,18.772997,81,4.489745
tb_0449_c07,0.584469,0.0,1.281488,81,0.181282
tb_0449_c08,0.808995,0.0,0.746915,76,0.201305
tb_0449_c09,0.760891,0.0,1.924699,78,0.25261
tb_0449_c10,0.69251,0.0,1.115041,81,0.191302
tb_0449_c11,0.64284,0.0,0.587798,78,0.166707
tb_0450_c05,0.490101,0.0,3.199602,82,0.334191
tb_0451_c02,1.241597,0.0,3.550052,82,0.506428
tb_0451_c03,0.900961,0.0,3.574204,80,0.458898
tb_0451_c05,0.611229,0.0,3.718417,81,0.439388
tb_0451_c07,0.594819,0.0,4.452066,82,0.610049
tb_0451_c09,1.287478,0.0,5.667559,82,0.933058
tb_0452_c02,4.237215,0.0,11.427871,78,3.953935
tb_0452_c05,1.272588,0.0,5.616922,79,0.929036
tb_0453_c01,0.789154,0.0,1.852372,81,0.250339
tb_0453_c02,-0.090856,0.0,2.63781,81,0.209516
tb_0453_c04,1.287335,0.0,5.66721,81,0.933383
tb_0453_c05,1.719389,0.0,5.14396,80,0.821769
tb_0453_c06,1.287335,0.0,5.66721,81,0.933383
tb_0453_c07,5.838389,0.0,18.772235,80,4.490433
tb_0453_c08,0.600236,0.0,2.537436,78,0.307108
tb_0453_c09,1.269802,0.0,2.325087,81,0.396063
tb_0453_c15,5.606609,0.0,17.859049,77,4.556339
tb_0453_c17,5.838616,0.0,18.772997,81,4.489745
tb_0454_c04,1.161271,0.0,3.496768,79,0.504629
tb_0454_c05,1.611335,0.0,4.926885,81,0.76821
tb_0454_c06,1.140891,0.0,2.555157,74,0.397914
tb_0454_c07,0.618473,0.0,4.352693,78,0.593336
tb_0454_c09,0.785743,0.0,2.845654,80,0.336146
tb_0454_c11,1.089834,0.0,2.589599,80,0.375934
tb_0454_c12,1.299592,0.0,2.464293,71,0.448745
tb_0454_c14,5.214836,0.0,16.310485,71,4.673699
tb_0455_c02,0.709087,0.0,1.930035,82,0.239036
tb_0455_c03,1.10783,0.0,1.01372,81,0.272119
tb_0455_c04,0.635852,0.0,3.692604,80,0.444208
tb_0455_c05,0.466207,0.0,2.076881,82,0.2104
tb_0455_c06,1.047534,0.0,0.496334,82,0.235356
tb_0455_c08,2.35079,0.0,4.779712,82,0.830561
tb_0456_c01,1.090378,0.0,2.598166,77,0.380962
tb_0456_c04,1.549003,0.0,5.08391,72,0.809999
tb_0457_c02,0.430297,0.0,2.851909,82,0.279663
tb_0457_c03,0.850091,0.0,1.399985,82,0.233835
tb_0457_c04,0.826838,0.0,1.062245,82,0.212354
tb_0457_c05,1.208516,0.0,1.662067,82,0.333107
tb_0457_c06,0.594819,0.0,4.452066,82,0.610049
tb_0457_c07,1.287478,0.0,5.667559,82,0.933058
tb_0457_c11,0.0,-0.001447,2.95751,81,0.600191
tb_0458_c02,2.387073,0.0,5.584975,82,0.956468
tb_0458_c04,5.607499,0.0,17.862045,80,4.553607
tb_0458_c05,0.643104,0.0,1.138554,80,0.183385
tb_0458_c06,0.686647,0.0,2.576574,82,0.28963
tb_0459_c01,0.970849,0.0,1.448405,77,0.26682
tb_0459_c02,0.888665,0.0,0.842135,80,0.216969
tb_0459_c03,0.824173,0.0,3.562734,82,0.440069
tb_0459_c04,1.035434,0.0,0.752639,81,0.243823
tb_0459_c05,0.417473,0.0,2.7753,76,0.275414
tb_0460_c02,0.594819,0.0,4.452066,82,0.610049
tb_0460_c05,1.263358,0.0,2.267172,81,0.389448
tb_0460_c06,1.266473,0.0,5.599451,80,0.930054
tb_0460_c08,1.096295,0.0,2.650193,82,0.380257
tb_0460_c09,1.857213,0.0,3.245517,82,0.622998
tb_0460_c10,1.044986,0.0,3.42639,80,0.462229
tb_0461_c05,2.021887,0.0,5.298684,81,0.885761
tb_0461_c06,2.021887,0.0,5.298684,81,0.885761
tb_0461_c07,1.011155,0.0,1.76453,81,0.293247
tb_0462_c01,1.467319,0.0,1.466951,78,0.39663
tb_0462_c02,0.878295,0.0,0.819356,81,0.213176
tb_0462_c03,1.318864,0.0,1.903906,81,0.38037
tb_0462_c04,0.909806,0.0,4.153836,82,0.559248
tb_0462_c06,0.255708,0.0,4.252689,82,0.494604
tb_0462_c07,1.363809,0.0,4.044195,81,0.594936
tb_0462_c08,0.594819,0.0,4.452066,82,0.610049
tb_0462_c09,0.255768,0.0,4.238333,81,0.491195
tb_0462_c11,0.40003,0.0,2.389419,82,0.227446
tb_0462_c12,0.415113,0.0,3.583035,82,0.384231
tb_0463_c01,5.838616,0.0,18.772997,81,4.489745
tb_0463_c04,1.249961,0.0,2.030722,80,0.379659
