criterion_id,scenario_id,subject,primary_skill,criticality,non_atomic,irrelevant_misscoped,rigid_verbatim,identify_correct,reference_leak,absolute_failure,numeric_no_tolerance,prescribed_wording,reasons,char_len,criterion
tb_0014_c10,tb_0014,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,227,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0015_c01,tb_0015,,,critical,0,0,0,0,0,0,0,0,,83,The response must acknowledge the frustration explicitly mentioned by the student.
tb_0015_c02,tb_0015,,content,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,189,The response must elaborate on the question regarding the distance between the disk center and the block by explaining that the instantaneous (t=0) angular acceleration should be computed.
tb_0015_c03,tb_0015,,content,critical,0,0,0,0,0,0,0,0,,173,"The response must elaborate on the concept of string slipping, explaining that if the string slips, the 10 N force no longer fully transmits an external torque to the disk."
tb_0015_c04,tb_0015,,content,critical,0,0,0,0,0,0,0,0,,226,"The response must support the case with string slipping with a calculation, showing that the max torque is 4.2 Nm and the angular acceleration 10.2 rad/s$^2$, while the minimum is zero (if the string slips with zero friction)."
tb_0015_c05,tb_0015,,content,critical,0,0,0,0,0,0,0,0,,211,"The response must mention that in the real case, the torque radius of the block becomes larger over time, which would cause the torque due to the block to increase, thus decreasing the acceleration of the disc."
tb_0015_c06,tb_0015,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,106,The response must state that the applied torque from the string is an external torque acting on the disk.
tb_0015_c07,tb_0015,,content,critical,0,0,0,0,0,0,0,0,,96,The response must acknowledge that the student's original value for the net torque is incorrect.
tb_0015_c08,tb_0015,,content,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,135,"The response must explain the correction: the friction torque should be subtracted, not added, giving \(\tau_{net} = \tau_1 - \tau_2\)."
tb_0015_c09,tb_0015,,,not_critical,0,0,0,0,0,0,0,0,,112,"The response should not contain irrelevant information, focusing strictly on the questions posed by the student."
tb_0015_c10,tb_0015,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,227,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0016_c01,tb_0016,,content,critical,0,0,0,0,0,0,0,0,,70,Response must explain 2:1 ratio using correct ion counts and pairings.
tb_0016_c02,tb_0016,,content,critical,0,0,0,0,0,0,0,0,,72,Response must explain charge balance and formation of neutral compounds.
tb_0016_c03,tb_0016,,content,not_critical,0,0,0,0,0,0,0,0,,84,Response must provide correct balanced equation as CuCl₂ + 2AgNO₃ → 2AgCl + Cu(NO₃)₂
tb_0016_c04,tb_0016,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,96,Response must clearly state ionic dissociation of both reactants before describing the reaction.
tb_0016_c05,tb_0016,,content,critical,0,0,0,0,0,0,0,0,,70,Response must describe both CuCl₂ and AgNO₃ and their ionic formation.
tb_0016_c06,tb_0016,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,75,Response should provide logical sequence from ions to reaction to equation.
tb_0016_c07,tb_0016,,diagnosis,not_critical,0,0,0,0,0,0,0,0,,67,Response should correct intermediate steps and minor math if shown.
tb_0017_c01,tb_0017,,,critical,0,0,0,0,0,0,0,0,,54,The response must acknowledge the student's confusion.
tb_0017_c02,tb_0017,,content,critical,0,0,1,0,0,0,0,0,very_long_criterion,424,"The response must explain that even if the first step is very fast, it's a reversible pre-equilibrium that quickly forms an intermediate. The overall reaction rate is always determined by the slowest (rate-determining) step that follows, as it acts as the bottleneck. The fast step establishes the intermediate's concentration, but the slow step dictates how quickly the overall process can proceed using that intermediate."
tb_0017_c03,tb_0017,,diagnosis,critical,0,0,0,0,0,0,0,0,,98,"The response must identify that the student incorrectly uses the term ""pre-equivalence approach."""
tb_0017_c04,tb_0017,,diagnosis,critical,0,0,0,0,0,0,0,0,,133,"The response must identify that the student incorrectly writes the first step as an irreversible reaction using a single arrow (""→"")."
tb_0017_c05,tb_0017,,content,critical,1,0,1,0,0,0,0,0,multi_requirement_verb|demands_specific_wording,195,"The response must correctly state that the original mechanism indicates this is a ""fast pre-equilibrium,"" which means it is a reversible reaction and should be represented by a double arrow (⇌)."
tb_0017_c06,tb_0017,,diagnosis,critical,0,0,0,0,0,0,0,0,,136,"The response must identify that the student incorrectly states the product of the first step as ""H₃O⁺"" and omits the actual product HOI."
tb_0017_c07,tb_0017,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,136,"The response must correctly state that the correct products for the first elementary step are H₂O and HOI, as specified in the question."
tb_0017_c08,tb_0017,,diagnosis,critical,1,0,0,1,0,0,0,0,multi_requirement_verb|identify_and_correct_bundled,112,The response must identify that the student incorrectly suggests the rate law should be Rate = K1[H₂O₂][I⁻][H⁺].
tb_0017_c09,tb_0017,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,194,"The response must correctly state that K1 is an equilibrium constant (big K), not a rate constant (little k). Rate laws describe reaction speed and use rate constants, not equilibrium constants."
tb_0017_c10,tb_0017,,diagnosis,critical,0,0,0,0,0,0,0,0,,110,"The response must identify that the student uses ""0.0017"" for the concentration of H₂O₂ in their calculation."
tb_0017_c11,tb_0017,,diagnosis,critical,0,0,1,0,0,0,0,0,demands_specific_wording,119,"The response must correctly state that the initial concentration of H₂O₂ given in the problem is 0.170 M, not 0.0017 M."
tb_0017_c12,tb_0017,,diagnosis,critical,0,0,0,0,0,0,0,0,,101,The response must identify that the student uses K₁ = 1.1 × 10⁻³ instead of the given K₁ = 1.1 × 10³.
tb_0017_c13,tb_0017,,diagnosis,critical,0,0,0,0,0,0,0,0,,84,"The response must identify that the student states the units for the rate as ""m/s""."
tb_0017_c14,tb_0017,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,163,"The response must correctly state that reaction rates are typically expressed in units of molarity per second (M s⁻¹) or mol L⁻¹ s⁻¹, not ""m/s"" (meters per second)"
tb_0017_c15,tb_0017,,diagnosis,critical,0,0,0,0,0,0,0,0,,124,The response must identify that the student incorrectly assumes [H⁺] = 0.0100 M (assuming acidic pH) with no justification.
tb_0017_c16,tb_0017,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,246,"The response must correctly state that since the problem does not provide a specific numerical value for [H⁺], a numerical value for the overall reaction rate cannot be determined. There is no basis for assuming acidic pH in the original problem."
tb_0017_c17,tb_0017,,diagnosis,critical,0,0,0,0,0,0,0,0,,92,"The response must identify that the student incorrectly refers to ""K2 from the faster step."""
tb_0017_c18,tb_0017,,content,critical,1,0,1,0,0,0,0,0,enumerated_substeps|demands_specific_wording,187,"The response must correctly state that in the given mechanism, k₂ is the rate constant for Step 2, which is explicitly identified as the slow (rate-determining) step, not a ""faster step."""
tb_0017_c19,tb_0017,,content,critical,0,1,0,0,0,0,0,0,restatement_of_formula_or_answer,137,The response must provide the correct answer: Rate = k₂[HOI][H⁺][I⁻] = k₂(K₁[H₂O₂][I⁻][H⁺]/[H₂O])[H⁺][I⁻] = (k₂K₁/[H₂O])[H₂O₂][I⁻]²[H⁺]².
tb_0017_c20,tb_0017,,,not_critical,0,0,0,0,0,0,0,0,,114,"The response should use a mildly encouraging or positive tone (e.g., 'That's a good start!' or 'Great question!')."
tb_0017_c21,tb_0017,,,not_critical,0,0,0,0,0,0,0,0,,92,The response should use 2nd person point of view. Use “You” instead of “The student”/“They”.
tb_0018_c01,tb_0018,,content,critical,0,0,0,0,0,0,0,0,,267,"The response must correctly identify that the expression for 𝐾𝑝 uses exponents based on stoichiometric coefficients for both reactants and products, not multiplication, and note that an exponent of 1 is conventionally omitted for substances with unitary coefficients."
tb_0018_c02,tb_0018,,diagnosis,critical,0,0,0,0,0,0,0,0,,154,"The response must directly address the misconception by contrasting exponentiation (P²) with multiplication (2×P), explaining why the latter is incorrect."
tb_0018_c03,tb_0018,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,118,The response should include an analogy or conceptual model to help the student visualize why two molecules are needed.
tb_0018_c04,tb_0018,,content,critical,0,0,0,0,0,0,0,0,,279,The response must reference the Law of Mass Action by explaining it while also presenting the general equilibrium formula (aA + bB ⇄ cC + dD) and presenting the equation for calculating the equilibrium constant for gases (Kp) using the species in the generic equilibrium formula.
tb_0018_c05,tb_0018,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,262,"The response must explicitly state that the exponent arises from the requirement for simultaneous molecular collisions, creating a multiplicative dependency where the probability is proportional to the partial pressure raised to the number of molecules involved."
tb_0018_c06,tb_0018,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,269,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0019_c01,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,88,"The response must identify that X ~ Binomial(n = 10, p = 0.35) is a valid approximation."
tb_0019_c02,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,77,The response must justify this using the condition n/N < 0.10 (with N = 120).
tb_0019_c03,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,157,The response must note that the exact distribution is hypergeometric (sampling without replacement) and explain why the binomial approximation is acceptable.
tb_0019_c04,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,226,"The response must declare the random variable as \( X \sim \text{Binomial}(n = 10, p = 0.35) \) using formal notation and define both \( n = 10 \) (sample size) and \( p = 0.35 \) (proportion working over 40 hours) in context."
tb_0019_c05,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,75,The response must use the complement identity P(X≥2) = 1 − P(X=0) − P(X=1).
tb_0019_c06,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,33,The response must compute P(X=0).
tb_0019_c07,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,33,The response must compute P(X=1).
tb_0019_c08,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,102,"The response must apply the binomial pmf P(X=k) = C(n,k) p^k (1−p)^(n−k) for k = 0, showing the terms."
tb_0019_c09,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,70,"The response must apply the binomial pmf for k = 1, showing the terms."
tb_0019_c10,tb_0019,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,132,The response must state that the binomial distribution is an approximation to the hypergeometric distribution because \( n \ll N \).
tb_0019_c11,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,269,"The response must not use results from a calculator, software, or tables \textbf{without showing the full probability expression} first. For example, quoting \( P(X = 1) \approx 0.0743 \) is only valid after displaying:   \[ P(X = 1) = \binom{10}{1}(0.35)^1(0.65)^9 \]"
tb_0019_c12,tb_0019,,content,critical,0,0,0,0,0,0,0,0,,187,"The final answer must be interpreted in context, e.g., “There is approximately a 91.2\% chance that at least two out of ten randomly selected employees work more than 40 hours per week.”"
tb_0019_c13,tb_0019,,,critical,0,0,0,0,0,0,0,0,,245,"The response should use consistent notation for variables and probabilities (e.g., X, p, n, P(X≥2)) and include appropriate units in its final interpretation. Minor informal restatements are acceptable as long as the meaning remains unambiguous."
tb_0020_c01,tb_0020,,diagnosis,critical,0,0,1,0,0,0,0,0,demands_specific_wording,100,The response must state that the student's confusion is from not understanding incomplete dominance.
tb_0020_c02,tb_0020,,content,critical,1,0,0,0,0,0,0,0,two_action_verbs_and,139,The response must explain how to deduce that gene A exhibits incomplete dominance by pointing out that AA and Aa show different phenotypes.
