model,floor,se_target,n_scenarios,n_criteria,stop_reason,sd,se_param,se_total,theta_ref,theta_mwle,reach,weak
allenai/OLMo-2-0425-1B-Instruct,10,0.22,10,19,precision,0.21192300249700594,0.0877,0.22935267381773858,0.3930375262194632,-0.20307350876344232,True,False
arcee-ai/raspberry-3B,10,0.22,10,16,precision,0.157176933247383,0.072,0.17288316385655453,1.199927822212961,1.2301680015272312,True,False
google/gemma-2-2b,10,0.22,12,18,precision,0.2180047645893703,0.1087,0.2436016571857974,-0.9088481085135922,-1.2051587795770702,True,False
google/gemma-2b,10,0.22,10,16,precision,0.17241045969321359,0.0985,0.19856388546668105,-0.8635749181415346,-0.16142412854598145,True,False
h2oai/h2o-danube-1.8b-chat,10,0.22,14,28,precision,0.21476368132350712,0.1154,0.24380442739135177,-1.2848590663580741,-0.6305380261254633,True,False
h2oai/h2o-danube2-1.8b-base,10,0.22,10,19,precision,0.20740447665707354,0.09,0.22608984262322482,-1.2915971851830361,-1.0639882752592325,True,False
h2oai/h2o-danube2-1.8b-chat,10,0.22,12,19,precision,0.2125969634533043,0.123,0.24561447202794384,-0.6060817704002986,-0.44385886518849643,True,False
ibm-granite/granite-3.0-2b-base,10,0.22,10,13,precision,0.14001307914097172,0.1009,0.17258178446909167,0.7678652965857196,1.3585782476213182,True,False
ibm-granite/granite-3.1-2b-base,10,0.22,10,17,precision,0.15596074959337577,0.0698,0.17086777172342263,0.7953531106038908,1.2245158154764164,True,False
ibm-granite/granite-3.1-2b-instruct,10,0.22,10,17,precision,0.12848424451050452,0.1245,0.1789090581480857,1.6000011880278608,1.3929196471548397,True,False
ibm-granite/granite-7b-instruct,10,0.22,10,15,precision,0.15291133688835132,0.0653,0.16627076396343066,0.265993916053506,0.04832049228969953,True,False
ibm/PowerLM-3b,10,0.22,10,16,precision,0.17130950465685868,0.0665,0.1837639692262286,0.20576469420020596,0.6248919852955993,True,False
meta-llama/Llama-3.2-1B,10,0.22,11,20,precision,0.21829240976595238,0.0757,0.23104559325255797,-1.4441995122196885,-1.216807827040727,True,False
meta-llama/Llama-3.2-1B-Instruct,10,0.22,10,17,precision,0.2049884309946689,0.0639,0.21471717872973306,-0.0005778848317209413,-0.38781974223421134,True,False
meta-llama/Llama-3.2-3B-Instruct,10,0.22,10,15,precision,0.18182827797155782,0.0782,0.1979312069131649,1.3766122651320336,0.7022213114479138,True,False
microsoft/phi-1_5,10,0.22,14,19,precision,0.2197646727552574,0.0732,0.23163495287029845,-0.7685518470793657,-1.0549678860649585,True,False
nvidia/AceInstruct-1.5B,10,0.22,10,17,precision,0.1319233941656383,0.0818,0.15522571284481954,1.2333949625978662,0.9702040950971145,True,False
openbmb/MiniCPM-1B-sft-bf16,10,0.22,12,20,plateau,0.383827432091027,0.1619,0.4165754525000146,-2.2676964735636975,-1.9329143746287438,False,False
openbmb/MiniCPM-2B-sft-bf16,10,0.22,12,21,plateau,0.24041996161708376,0.0901,0.25674845266127705,-0.6237288600396811,-0.6937632043380965,False,False
openlm-research/open_llama_3b,10,0.22,15,23,precision,0.20687510693167163,0.1305,0.24459672906232938,-1.6359628021783263,-1.822173619584957,True,False
pankajmathur/orca_mini_3b,10,0.22,15,28,precision,0.18969373047427385,0.1209,0.2249455964922329,-1.198738742721586,-1.195650834648668,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,10,0.22,10,19,precision,0.1748299738817092,0.0868,0.19519159758421753,1.0016997616475993,0.7888784524665721,True,False
stabilityai/stablelm-2-1_6b-chat,10,0.22,10,19,precision,0.14620516551126178,0.1456,0.20633785503919405,0.012220790706554813,0.025694668208738884,True,False
stabilityai/stablelm-2-zephyr-1_6b,10,0.22,10,15,precision,0.19026264013762792,0.139,0.23562867446926003,-0.3913135101431359,-0.003261155882958422,True,False
stabilityai/stablelm-zephyr-3b,10,0.22,15,22,precision,0.1531284078836251,0.1472,0.21240562445701353,0.21566537807224986,1.2896790297700478,True,False
tiiuae/Falcon3-1B-Instruct,10,0.22,10,15,precision,0.16559696628618542,0.0725,0.1807722468831652,0.8139648836928877,0.8357845606849917,True,False
tiiuae/Falcon3-3B-Base,10,0.22,10,16,precision,0.13690463966366073,0.074,0.15562416380959862,1.399999623842926,0.9967591444738448,True,False
tiiuae/Falcon3-3B-Instruct,10,0.22,10,15,precision,0.21861757419099948,0.258,0.338168070262639,2.1999641221002983,1.9723741613287762,True,False
utter-project/EuroLLM-1.7B,10,0.22,17,24,precision,0.21890687877560194,0.1421,0.2609839680426292,-1.7002049889999085,-1.3278878403712873,True,False
utter-project/EuroLLM-1.7B-Instruct,10,0.22,12,23,precision,0.21025051606036904,0.0762,0.2236330018214027,-1.00138143224113,-0.836804646116159,True,False
01-ai/Yi-1.5-6B,10,0.25,10,17,precision,0.1486287351935064,0.0896,0.17354728728856997,0.19678506140948468,0.0896639679656058,True,False
01-ai/Yi-1.5-6B-Chat,10,0.25,10,20,precision,0.1313564694851544,0.0874,0.15777605038662965,1.4000020772311779,0.9798559810826892,True,False
01-ai/Yi-6B,10,0.25,11,21,precision,0.21299739968080642,0.138,0.2537949807832795,-0.9452756389524437,-1.2398324210684735,True,False
01-ai/Yi-6B-200K,10,0.25,10,18,precision,0.22276705445833603,0.1297,0.25777364208165904,-1.0187709304409684,-1.2304718880152827,True,False
01-ai/Yi-6B-Chat,10,0.25,10,17,precision,0.19505348170635417,0.1017,0.21997443198192612,0.3980048604872047,0.7973843711146454,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,10,0.25,10,17,plateau,0.4378527907811809,0.2032,0.48270623198262996,-4.202602674527077,-4.176762648952183,False,True
BEE-spoke-data/smol_llama-220M-openhermes,10,0.25,10,15,plateau,0.4127124450540235,0.1603,0.44275010141441,-3.8666100312702625,-3.252554228446465,False,False
BSC-LT/salamandra-2b,10,0.25,10,20,precision,0.23233758208753144,0.1409,0.2717233189299005,-1.8238093175283205,-1.4810933401234974,True,False
BSC-LT/salamandra-2b-instruct,10,0.25,12,20,precision,0.23310832800266562,0.0821,0.24714348582189727,-1.2565934044275302,-0.7839234072812797,True,False
BSC-LT/salamandra-7b,10,0.25,10,17,precision,0.24567460819042916,0.1704,0.29898523894921786,-0.7178730054518736,-0.8398507677323583,True,False
BSC-LT/salamandra-7b-instruct,10,0.25,10,17,precision,0.1480990467158144,0.1069,0.18264976769252397,0.20276356752274996,0.140150210246995,True,False
HuggingFaceTB/SmolLM2-360M,10,0.25,13,21,plateau,0.3118887738096267,0.2173,0.3801235289066865,-1.677996810911666,-1.6490202127499898,False,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,10,0.25,10,16,precision,0.16447896398381384,0.1653,0.2331896644218794,1.9970250013743478,1.491368346113415,True,False
OpenBMB/MiniCPM4-0.5B,10,0.25,10,17,precision,0.2307510282301855,0.0556,0.23735500211558186,-0.3327150757252768,-0.4408638510699852,True,False
Qwen/Qwen1.5-1.8B,10,0.25,10,15,precision,0.21633043292088505,0.0733,0.22841135306227128,-0.7868242845499819,-0.33110265845852677,True,False
Qwen/Qwen1.5-1.8B-Chat,10,0.25,10,19,precision,0.1905258623433463,0.0702,0.20304714778020339,-0.5489629043353035,-0.27336573782426177,True,False
Qwen/Qwen2-0.5B,10,0.25,10,20,precision,0.16989787099854037,0.121,0.20858160649931878,-1.468486165842045,-1.1609933225679485,True,False
Qwen/Qwen2.5-0.5B-Instruct,10,0.25,10,17,precision,0.23032557701569334,0.0908,0.24757728374714041,-0.5408412326480648,-0.8752666308841607,True,False
ai-forever/mGPT,10,0.25,13,21,plateau,0.4262233141899062,0.2004,0.4709845788972581,-4.00741791060614,-3.93551032999751,False,True
allenai/OLMo-1B-hf,10,0.25,14,25,plateau,0.49863726979323464,0.2166,0.5436494153651331,-4.150151379475481,-3.2044094931851923,False,True
allenai/OLMo-2-0425-1B,10,0.25,14,25,precision,0.2401988848132671,0.1027,0.26123321815101763,-1.2492707921491486,-1.177619203185038,True,False
allenai/OLMo-2-0425-1B-DPO,10,0.25,10,15,precision,0.17354007672608038,0.097,0.19880935146540232,0.22514974929546167,0.15707713058319064,True,False
allenai/OLMo-2-0425-1B-Instruct,10,0.25,10,19,precision,0.21192300249700594,0.0877,0.22935267381773858,0.3930375262194632,-0.20307350876344232,True,False
arcee-ai/raspberry-3B,10,0.25,10,16,precision,0.157176933247383,0.072,0.17288316385655453,1.199927822212961,1.2301680015272312,True,False
google/gemma-2-2b,10,0.25,10,14,precision,0.2312729081096748,0.1087,0.25554421931537813,-0.9088481085135922,-1.3122793919685154,True,False
google/gemma-2b,10,0.25,10,16,precision,0.17241045969321359,0.0985,0.19856388546668105,-0.8635749181415346,-0.16142412854598145,True,False
h2oai/h2o-danube-1.8b-chat,10,0.25,10,20,precision,0.24074356574536637,0.1154,0.26697307813297116,-1.2848590663580741,-0.5277822217601514,True,False
h2oai/h2o-danube2-1.8b-base,10,0.25,10,19,precision,0.20740447665707354,0.09,0.22608984262322482,-1.2915971851830361,-1.0639882752592325,True,False
h2oai/h2o-danube2-1.8b-chat,10,0.25,10,16,precision,0.2269845682624124,0.123,0.2581685384187503,-0.6060817704002986,-0.45488374245289837,True,False
ibm-granite/granite-3.0-2b-base,10,0.25,10,13,precision,0.14001307914097172,0.1009,0.17258178446909167,0.7678652965857196,1.3585782476213182,True,False
ibm-granite/granite-3.1-2b-base,10,0.25,10,17,precision,0.15596074959337577,0.0698,0.17086777172342263,0.7953531106038908,1.2245158154764164,True,False
ibm-granite/granite-3.1-2b-instruct,10,0.25,10,17,precision,0.12848424451050452,0.1245,0.1789090581480857,1.6000011880278608,1.3929196471548397,True,False
ibm-granite/granite-7b-instruct,10,0.25,10,15,precision,0.15291133688835132,0.0653,0.16627076396343066,0.265993916053506,0.04832049228969953,True,False
ibm/PowerLM-3b,10,0.25,10,16,precision,0.17130950465685868,0.0665,0.1837639692262286,0.20576469420020596,0.6248919852955993,True,False
meta-llama/Llama-3.2-1B,10,0.25,10,19,precision,0.2260489118081934,0.0757,0.23838750078321722,-1.4441995122196885,-1.251681652989806,True,False
meta-llama/Llama-3.2-1B-Instruct,10,0.25,10,17,precision,0.2049884309946689,0.0639,0.21471717872973306,-0.0005778848317209413,-0.38781974223421134,True,False
meta-llama/Llama-3.2-3B-Instruct,10,0.25,10,15,precision,0.18182827797155782,0.0782,0.1979312069131649,1.3766122651320336,0.7022213114479138,True,False
microsoft/phi-1_5,10,0.25,10,13,precision,0.24773958857353925,0.0732,0.2583275899833127,-0.7685518470793657,-1.1031626080390973,True,False
nvidia/AceInstruct-1.5B,10,0.25,10,17,precision,0.1319233941656383,0.0818,0.15522571284481954,1.2333949625978662,0.9702040950971145,True,False
openbmb/MiniCPM-1B-sft-bf16,10,0.25,12,20,plateau,0.383827432091027,0.1619,0.4165754525000146,-2.2676964735636975,-1.9329143746287438,False,False
openbmb/MiniCPM-2B-sft-bf16,10,0.25,10,17,precision,0.2478438946099912,0.0901,0.2637131132413563,-0.6237288600396811,-0.523704971189479,True,False
openlm-research/open_llama_3b,10,0.25,15,23,precision,0.20687510693167163,0.1305,0.24459672906232938,-1.6359628021783263,-1.822173619584957,True,False
pankajmathur/orca_mini_3b,10,0.25,15,28,precision,0.18969373047427385,0.1209,0.2249455964922329,-1.198738742721586,-1.195650834648668,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,10,0.25,10,19,precision,0.1748299738817092,0.0868,0.19519159758421753,1.0016997616475993,0.7888784524665721,True,False
stabilityai/stablelm-2-1_6b-chat,10,0.25,10,19,precision,0.14620516551126178,0.1456,0.20633785503919405,0.012220790706554813,0.025694668208738884,True,False
stabilityai/stablelm-2-zephyr-1_6b,10,0.25,10,15,precision,0.19026264013762792,0.139,0.23562867446926003,-0.3913135101431359,-0.003261155882958422,True,False
stabilityai/stablelm-zephyr-3b,10,0.25,13,19,precision,0.2483894001635868,0.1472,0.28873020990818826,0.21566537807224986,1.2235269015257013,True,False
tiiuae/Falcon3-1B-Instruct,10,0.25,10,15,precision,0.16559696628618542,0.0725,0.1807722468831652,0.8139648836928877,0.8357845606849917,True,False
tiiuae/Falcon3-3B-Base,10,0.25,10,16,precision,0.13690463966366073,0.074,0.15562416380959862,1.399999623842926,0.9967591444738448,True,False
tiiuae/Falcon3-3B-Instruct,10,0.25,10,15,precision,0.21861757419099948,0.258,0.338168070262639,2.1999641221002983,1.9723741613287762,True,False
utter-project/EuroLLM-1.7B,10,0.25,16,22,precision,0.23264684447378836,0.1421,0.2726113795196581,-1.7002049889999085,-1.4342237045097948,True,False
utter-project/EuroLLM-1.7B-Instruct,10,0.25,10,19,precision,0.22691583096211967,0.0762,0.23936840714937566,-1.00138143224113,-0.87339166262471,True,False
01-ai/Yi-1.5-6B,10,0.27,10,17,precision,0.1486287351935064,0.0896,0.17354728728856997,0.19678506140948468,0.0896639679656058,True,False
01-ai/Yi-1.5-6B-Chat,10,0.27,10,20,precision,0.1313564694851544,0.0874,0.15777605038662965,1.4000020772311779,0.9798559810826892,True,False
01-ai/Yi-6B,10,0.27,10,19,precision,0.2636773801112376,0.138,0.2976067216685908,-0.9452756389524437,-1.4493891016422953,True,False
01-ai/Yi-6B-200K,10,0.27,10,18,precision,0.22276705445833603,0.1297,0.25777364208165904,-1.0187709304409684,-1.2304718880152827,True,False
01-ai/Yi-6B-Chat,10,0.27,10,17,precision,0.19505348170635417,0.1017,0.21997443198192612,0.3980048604872047,0.7973843711146454,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,10,0.27,10,17,plateau,0.4378527907811809,0.2032,0.48270623198262996,-4.202602674527077,-4.176762648952183,False,True
BEE-spoke-data/smol_llama-220M-openhermes,10,0.27,10,15,plateau,0.4127124450540235,0.1603,0.44275010141441,-3.8666100312702625,-3.252554228446465,False,False
BSC-LT/salamandra-2b,10,0.27,10,20,precision,0.23233758208753144,0.1409,0.2717233189299005,-1.8238093175283205,-1.4810933401234974,True,False
BSC-LT/salamandra-2b-instruct,10,0.27,11,18,precision,0.26511671829098576,0.0821,0.2775378970832306,-1.2565934044275302,-0.8092610391438124,True,False
BSC-LT/salamandra-7b,10,0.27,10,17,precision,0.24567460819042916,0.1704,0.29898523894921786,-0.7178730054518736,-0.8398507677323583,True,False
BSC-LT/salamandra-7b-instruct,10,0.27,10,17,precision,0.1480990467158144,0.1069,0.18264976769252397,0.20276356752274996,0.140150210246995,True,False
HuggingFaceTB/SmolLM2-360M,10,0.27,13,21,plateau,0.3118887738096267,0.2173,0.3801235289066865,-1.677996810911666,-1.6490202127499898,False,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,10,0.27,10,16,precision,0.16447896398381384,0.1653,0.2331896644218794,1.9970250013743478,1.491368346113415,True,False
OpenBMB/MiniCPM4-0.5B,10,0.27,10,17,precision,0.2307510282301855,0.0556,0.23735500211558186,-0.3327150757252768,-0.4408638510699852,True,False
Qwen/Qwen1.5-1.8B,10,0.27,10,15,precision,0.21633043292088505,0.0733,0.22841135306227128,-0.7868242845499819,-0.33110265845852677,True,False
Qwen/Qwen1.5-1.8B-Chat,10,0.27,10,19,precision,0.1905258623433463,0.0702,0.20304714778020339,-0.5489629043353035,-0.27336573782426177,True,False
Qwen/Qwen2-0.5B,10,0.27,10,20,precision,0.16989787099854037,0.121,0.20858160649931878,-1.468486165842045,-1.1609933225679485,True,False
Qwen/Qwen2.5-0.5B-Instruct,10,0.27,10,17,precision,0.23032557701569334,0.0908,0.24757728374714041,-0.5408412326480648,-0.8752666308841607,True,False
ai-forever/mGPT,10,0.27,13,21,plateau,0.4262233141899062,0.2004,0.4709845788972581,-4.00741791060614,-3.93551032999751,False,True
allenai/OLMo-1B-hf,10,0.27,14,25,plateau,0.49863726979323464,0.2166,0.5436494153651331,-4.150151379475481,-3.2044094931851923,False,True
allenai/OLMo-2-0425-1B,10,0.27,11,21,precision,0.25649560946694056,0.1027,0.2762920333194884,-1.2492707921491486,-0.85932483433316,True,False
allenai/OLMo-2-0425-1B-DPO,10,0.27,10,15,precision,0.17354007672608038,0.097,0.19880935146540232,0.22514974929546167,0.15707713058319064,True,False
allenai/OLMo-2-0425-1B-Instruct,10,0.27,10,19,precision,0.21192300249700594,0.0877,0.22935267381773858,0.3930375262194632,-0.20307350876344232,True,False
arcee-ai/raspberry-3B,10,0.27,10,16,precision,0.157176933247383,0.072,0.17288316385655453,1.199927822212961,1.2301680015272312,True,False
google/gemma-2-2b,10,0.27,10,14,precision,0.2312729081096748,0.1087,0.25554421931537813,-0.9088481085135922,-1.3122793919685154,True,False
google/gemma-2b,10,0.27,10,16,precision,0.17241045969321359,0.0985,0.19856388546668105,-0.8635749181415346,-0.16142412854598145,True,False
h2oai/h2o-danube-1.8b-chat,10,0.27,10,20,precision,0.24074356574536637,0.1154,0.26697307813297116,-1.2848590663580741,-0.5277822217601514,True,False
h2oai/h2o-danube2-1.8b-base,10,0.27,10,19,precision,0.20740447665707354,0.09,0.22608984262322482,-1.2915971851830361,-1.0639882752592325,True,False
h2oai/h2o-danube2-1.8b-chat,10,0.27,10,16,precision,0.2269845682624124,0.123,0.2581685384187503,-0.6060817704002986,-0.45488374245289837,True,False
ibm-granite/granite-3.0-2b-base,10,0.27,10,13,precision,0.14001307914097172,0.1009,0.17258178446909167,0.7678652965857196,1.3585782476213182,True,False
ibm-granite/granite-3.1-2b-base,10,0.27,10,17,precision,0.15596074959337577,0.0698,0.17086777172342263,0.7953531106038908,1.2245158154764164,True,False
ibm-granite/granite-3.1-2b-instruct,10,0.27,10,17,precision,0.12848424451050452,0.1245,0.1789090581480857,1.6000011880278608,1.3929196471548397,True,False
ibm-granite/granite-7b-instruct,10,0.27,10,15,precision,0.15291133688835132,0.0653,0.16627076396343066,0.265993916053506,0.04832049228969953,True,False
ibm/PowerLM-3b,10,0.27,10,16,precision,0.17130950465685868,0.0665,0.1837639692262286,0.20576469420020596,0.6248919852955993,True,False
meta-llama/Llama-3.2-1B,10,0.27,10,19,precision,0.2260489118081934,0.0757,0.23838750078321722,-1.4441995122196885,-1.251681652989806,True,False
meta-llama/Llama-3.2-1B-Instruct,10,0.27,10,17,precision,0.2049884309946689,0.0639,0.21471717872973306,-0.0005778848317209413,-0.38781974223421134,True,False
meta-llama/Llama-3.2-3B-Instruct,10,0.27,10,15,precision,0.18182827797155782,0.0782,0.1979312069131649,1.3766122651320336,0.7022213114479138,True,False
microsoft/phi-1_5,10,0.27,10,13,precision,0.24773958857353925,0.0732,0.2583275899833127,-0.7685518470793657,-1.1031626080390973,True,False
nvidia/AceInstruct-1.5B,10,0.27,10,17,precision,0.1319233941656383,0.0818,0.15522571284481954,1.2333949625978662,0.9702040950971145,True,False
openbmb/MiniCPM-1B-sft-bf16,10,0.27,12,20,plateau,0.383827432091027,0.1619,0.4165754525000146,-2.2676964735636975,-1.9329143746287438,False,False
openbmb/MiniCPM-2B-sft-bf16,10,0.27,10,17,precision,0.2478438946099912,0.0901,0.2637131132413563,-0.6237288600396811,-0.523704971189479,True,False
openlm-research/open_llama_3b,10,0.27,15,23,precision,0.20687510693167163,0.1305,0.24459672906232938,-1.6359628021783263,-1.822173619584957,True,False
pankajmathur/orca_mini_3b,10,0.27,13,23,precision,0.2612134941513331,0.1209,0.28783554250083243,-1.198738742721586,-1.3776536951952711,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,10,0.27,10,19,precision,0.1748299738817092,0.0868,0.19519159758421753,1.0016997616475993,0.7888784524665721,True,False
stabilityai/stablelm-2-1_6b-chat,10,0.27,10,19,precision,0.14620516551126178,0.1456,0.20633785503919405,0.012220790706554813,0.025694668208738884,True,False
stabilityai/stablelm-2-zephyr-1_6b,10,0.27,10,15,precision,0.19026264013762792,0.139,0.23562867446926003,-0.3913135101431359,-0.003261155882958422,True,False
stabilityai/stablelm-zephyr-3b,10,0.27,10,15,precision,0.26574049999086824,0.1472,0.3037858675702289,0.21566537807224986,1.4240434203599754,True,False
tiiuae/Falcon3-1B-Instruct,10,0.27,10,15,precision,0.16559696628618542,0.0725,0.1807722468831652,0.8139648836928877,0.8357845606849917,True,False
