criterion_id,a,b,n_persons,flags
bridge_0509_c15,0.011401,-2.220251,51,
bridge_0509_c16,1.504629,-1.782162,51,
bridge_0509_c24,0.262437,-1.889498,51,
bridge_0509_c25,7.665109,16.977713,51,extreme_a
bridge_0509_c38,1.872286,0.687648,51,
bridge_0526_c01,1.268834,2.273981,51,
bridge_0526_c03,0.471690,0.169244,51,
bridge_0526_c04,0.727224,-1.044806,51,
bridge_0526_c05,2.186530,3.951779,51,
bridge_0526_c06,1.394954,3.980865,51,
bridge_0526_c07,2.482682,1.097101,51,
bridge_0526_c08,1.026993,4.364578,51,
bridge_0526_c09,1.586275,0.642733,51,
bridge_0526_c10,1.660235,2.329004,51,
bridge_0526_c11,0.877362,0.447944,51,
bridge_0526_c12,1.394954,3.980865,51,
bridge_0526_c13,1.044784,-1.816523,51,
bridge_0526_c14,1.341953,1.945251,51,
bridge_0526_c15,0.385283,-1.494518,51,
bridge_0526_c16,2.975805,-3.207044,51,
bridge_0526_c24,0.949856,-1.619566,51,
bridge_0526_c25,3.424439,5.511221,51,
bridge_0526_c38,1.347231,1.479126,51,
bridge_0532_c01,-0.216805,2.815298,51,
bridge_0532_c03,0.488659,1.094226,51,
bridge_0532_c04,0.456616,-0.162261,51,
bridge_0532_c05,1.669141,2.796405,51,
bridge_0532_c07,0.691951,1.024697,51,
bridge_0532_c09,0.937483,1.593310,51,
bridge_0532_c10,1.411416,2.369115,51,
bridge_0532_c11,1.031523,1.110163,51,
bridge_0532_c12,0.077125,3.908596,51,
bridge_0532_c13,1.372591,-0.925914,51,
bridge_0532_c14,1.454940,1.836442,51,
bridge_0532_c15,0.062805,-0.978315,51,
bridge_0532_c16,2.501204,-3.090725,51,
bridge_0532_c24,0.364617,-0.841086,51,
bridge_0532_c25,7.665109,16.977713,51,extreme_a
bridge_0532_c39,1.585770,1.737353,51,
bridge_0542_c01,1.079141,3.666010,51,
bridge_0542_c02,2.697082,6.779190,51,
bridge_0542_c03,0.038283,0.690111,51,
bridge_0542_c04,0.651414,0.253283,51,
bridge_0542_c05,1.662270,2.330367,51,
bridge_0542_c06,2.697082,6.779190,51,
bridge_0542_c07,0.920198,1.893306,51,
bridge_0542_c09,0.932292,3.093726,51,
bridge_0542_c10,0.756443,1.666477,51,
bridge_0542_c11,0.849296,0.950736,51,
bridge_0542_c13,0.820148,-1.303803,51,
bridge_0542_c14,1.426380,2.859661,51,
bridge_0542_c15,0.119716,-1.087000,51,
bridge_0542_c16,1.550863,-1.105952,51,
bridge_0542_c24,0.564222,-0.795558,51,
bridge_0542_c38,1.365638,2.139591,51,
bridge_0549_c01,1.170511,1.277303,51,
bridge_0549_c02,1.079141,3.666010,51,
bridge_0549_c03,0.309710,0.508499,51,
bridge_0549_c04,1.491201,-1.481501,51,
bridge_0549_c05,1.202343,1.161054,51,
bridge_0549_c06,0.837263,1.698333,51,
bridge_0549_c07,0.534980,1.332594,51,
bridge_0549_c08,1.964553,2.318599,51,
bridge_0549_c09,0.453887,1.199215,51,
bridge_0549_c10,1.557695,0.882559,51,
bridge_0549_c11,0.566011,1.220719,51,
bridge_0549_c12,1.329209,2.531934,51,
bridge_0549_c13,0.190314,-0.716370,51,
bridge_0549_c14,1.238738,1.048823,51,
bridge_0549_c15,-0.204101,-1.407653,51,
bridge_0549_c16,3.966198,-5.799169,51,
bridge_0549_c24,0.381445,-2.319111,51,
bridge_0549_c25,1.079141,3.666010,51,
bridge_0549_c38,1.202343,1.161054,51,
bridge_0555_c01,0.605161,1.614554,51,
bridge_0555_c02,-0.341824,4.007233,51,
bridge_0555_c03,0.706667,-0.012001,51,
bridge_0555_c04,0.566119,-1.437179,51,
bridge_0555_c05,1.416627,0.391564,51,
bridge_0555_c06,0.853386,1.560109,51,
bridge_0555_c07,0.823838,2.020476,51,
bridge_0555_c08,0.952444,1.460800,51,
bridge_0555_c09,0.825975,2.213657,51,
bridge_0555_c10,1.068589,0.364464,51,
bridge_0555_c11,0.929260,-0.023761,51,
bridge_0555_c12,0.582358,2.568862,51,
bridge_0555_c13,1.447216,-2.072549,51,
bridge_0555_c14,1.587041,0.642851,51,
bridge_0555_c15,0.223698,-1.447602,51,
bridge_0555_c16,1.286708,-1.661329,51,
bridge_0555_c20,-0.079046,-3.195105,51,
bridge_0555_c21,0.822692,0.839157,51,
bridge_0555_c38,1.241167,0.814421,51,
bridge_0560_c01,1.205810,0.695671,51,
bridge_0560_c02,0.803230,3.448712,51,
bridge_0560_c03,0.664694,-0.096728,51,
bridge_0560_c04,1.227996,-1.929532,51,
bridge_0560_c05,1.169714,1.277030,51,
bridge_0560_c06,0.951228,1.460344,51,
bridge_0560_c07,0.525374,0.993932,51,
bridge_0560_c08,1.103028,2.609868,51,
bridge_0560_c09,0.728823,1.384295,51,
bridge_0560_c10,1.067121,1.003015,51,
bridge_0560_c11,0.584127,0.704124,51,
bridge_0560_c12,0.728502,1.977167,51,
bridge_0560_c13,0.675292,-0.185139,51,
bridge_0560_c14,0.990875,0.261629,51,
bridge_0560_c15,0.199436,-1.321073,51,
bridge_0560_c16,1.746098,-3.493284,51,
bridge_0560_c17,7.665109,16.977713,51,extreme_a
bridge_0560_c18,0.390684,0.509582,51,
bridge_0560_c19,1.129997,1.531217,51,
bridge_0560_c37,0.719287,1.141783,51,
bridge_0571_c01,1.253556,2.720953,51,
bridge_0571_c02,0.740578,2.968050,51,
bridge_0571_c03,0.022286,-0.523299,51,
bridge_0571_c04,1.299916,-1.817312,51,
bridge_0571_c05,0.988302,0.068985,51,
bridge_0571_c06,0.272479,1.543855,51,
bridge_0571_c07,1.297486,0.711589,51,
bridge_0571_c08,0.927706,3.090414,51,
bridge_0571_c09,0.937412,1.593281,51,
bridge_0571_c10,1.439829,0.856615,51,
bridge_0571_c11,1.304005,0.275361,51,
bridge_0571_c12,0.548069,3.303440,51,
bridge_0571_c13,0.902383,-1.883461,51,
bridge_0571_c14,0.956261,0.554236,51,
bridge_0571_c15,0.472904,-2.152362,51,
bridge_0571_c16,1.747934,-3.495354,51,
bridge_0571_c20,0.140845,-3.221409,51,
bridge_0571_c21,0.598979,1.114584,51,
bridge_0571_c37,1.266263,0.595176,51,
bridge_0574_c01,0.966223,2.517959,51,
bridge_0574_c02,1.650648,0.411950,51,
bridge_0574_c03,1.059620,-1.052894,51,
bridge_0574_c04,0.546907,-1.841956,51,
bridge_0574_c05,1.833570,-0.426471,51,
bridge_0574_c06,1.955602,0.440131,51,
bridge_0574_c07,1.701130,1.183850,51,
bridge_0574_c08,1.769327,0.301096,51,
bridge_0574_c09,2.130673,1.644519,51,
bridge_0574_c10,1.833790,-0.426499,51,
bridge_0574_c11,2.306403,-0.075549,51,
bridge_0574_c12,1.267040,1.311030,51,
bridge_0574_c13,1.025275,-1.524164,51,
bridge_0574_c14,1.996935,0.574751,51,
bridge_0574_c15,-0.236348,-2.779880,51,
bridge_0574_c16,2.304803,-4.153250,51,
bridge_0574_c26,1.380942,-1.568230,51,
bridge_0574_c27,0.866538,-2.199066,51,
bridge_0574_c38,2.144430,-0.334000,51,
bridge_0576_c01,0.927986,3.090615,51,
bridge_0576_c02,0.548423,3.303601,51,
bridge_0576_c03,0.515289,-0.783167,51,
bridge_0576_c04,0.959065,-2.264474,51,
bridge_0576_c05,2.111213,-1.009025,51,
bridge_0576_c06,1.788065,4.452207,51,
bridge_0576_c07,1.328077,1.771957,51,
bridge_0576_c08,1.549165,0.519043,51,
bridge_0576_c09,1.931907,1.564942,51,
bridge_0576_c10,3.189293,-0.770974,51,
bridge_0576_c11,1.495821,0.173561,51,
bridge_0576_c12,1.394954,3.980865,51,
bridge_0576_c13,0.563380,-0.795340,51,
bridge_0576_c14,0.998803,1.220751,51,
bridge_0576_c15,0.712733,-2.767417,51,
bridge_0576_c16,1.834543,-5.010075,51,
bridge_0576_c26,1.880525,-2.373704,51,
bridge_0576_c27,1.094677,-3.103489,51,
bridge_0576_c38,2.922802,-1.230361,51,
bridge_0581_c01,1.243908,1.437729,51,
bridge_0581_c02,0.552015,1.910098,51,
bridge_0581_c03,0.650973,0.253278,51,
bridge_0581_c04,0.194809,-1.571299,51,
bridge_0581_c05,0.845113,0.639769,51,
bridge_0581_c06,0.679919,1.638877,51,
bridge_0581_c07,1.122830,0.681744,51,
bridge_0581_c08,0.936890,1.593068,51,
bridge_0581_c09,1.129089,1.530840,51,
bridge_0581_c10,1.468472,0.624804,51,
bridge_0581_c11,1.179721,0.583086,51,
bridge_0581_c12,1.257315,2.723849,51,
bridge_0581_c13,0.673964,-1.026829,51,
bridge_0581_c14,1.297519,0.711595,51,
bridge_0581_c15,0.053788,-1.844140,51,
bridge_0581_c16,1.789944,-4.348832,51,
bridge_0581_c22,0.753196,0.254791,51,
bridge_0581_c23,1.135137,0.267446,51,
bridge_0581_c38,1.551401,0.519311,51,
bridge_0584_c01,1.349829,1.480184,51,
bridge_0584_c02,0.564973,2.877672,51,
bridge_0584_c03,0.853113,1.560005,51,
bridge_0584_c04,0.567651,-1.437804,51,
bridge_0584_c05,2.125729,2.206849,51,
bridge_0584_c06,1.255646,2.722563,51,
bridge_0584_c07,0.925197,1.735849,51,
bridge_0584_c08,1.238029,2.063246,51,
bridge_0584_c09,1.186186,2.431131,51,
bridge_0584_c10,1.903866,1.894090,51,
bridge_0584_c11,1.667452,2.795016,51,
bridge_0584_c12,1.489173,2.652432,51,
bridge_0584_c13,0.935796,-0.696719,51,
bridge_0584_c14,1.330129,-0.253269,51,
bridge_0584_c15,0.350391,-1.360154,51,
bridge_0584_c16,2.304803,-4.153250,51,
bridge_0584_c22,2.352751,1.223066,51,
bridge_0584_c23,2.521363,1.438837,51,
bridge_0584_c37,2.436528,3.485998,51,
bridge_0588_c01,0.080811,2.768870,51,
bridge_0588_c03,0.408665,-0.075176,51,
bridge_0588_c04,-0.357568,-1.699602,51,
bridge_0588_c05,1.036594,1.493266,51,
bridge_0588_c07,1.267618,1.311236,51,
bridge_0588_c08,2.697082,6.779190,51,
bridge_0588_c09,0.897369,1.311926,51,
bridge_0588_c10,1.017425,1.941772,51,
bridge_0588_c11,1.396450,0.729287,51,
bridge_0588_c12,0.531348,4.015984,51,
bridge_0588_c13,1.209282,0.167755,51,
bridge_0588_c14,1.383971,3.120340,51,
bridge_0588_c15,-0.211160,-1.538476,51,
bridge_0588_c16,0.138837,-1.559591,51,
bridge_0588_c22,1.255699,2.722603,51,
bridge_0588_c23,1.144298,2.195748,51,
bridge_0588_c38,2.430364,3.480056,51,
bridge_0590_c01,2.186495,2.960820,51,
bridge_0590_c02,1.363296,2.138155,51,
bridge_0590_c03,0.515270,-0.337916,51,
bridge_0590_c04,0.150297,-0.371895,51,
bridge_0590_c05,1.751784,0.060999,51,
bridge_0590_c06,0.598182,2.322863,51,
bridge_0590_c07,1.023839,2.826526,51,
bridge_0590_c08,1.468275,0.624775,51,
bridge_0590_c09,1.341777,1.945154,51,
bridge_0590_c10,1.623068,-0.053137,51,
bridge_0590_c11,1.500918,0.173681,51,
bridge_0590_c12,2.470494,3.875974,51,
bridge_0590_c13,2.814129,-3.666859,51,
bridge_0590_c14,1.224962,1.882054,51,
bridge_0590_c15,0.701323,-2.092226,51,
bridge_0590_c16,1.222916,-1.926311,51,
bridge_0590_c20,0.342296,-4.007457,51,
bridge_0590_c21,1.440946,0.856858,51,
bridge_0590_c39,2.366459,-0.355087,51,
bridge_0605_c01,1.861623,3.591894,51,
bridge_0605_c02,1.189756,2.954006,51,
bridge_0605_c03,0.284009,0.096255,51,
bridge_0605_c04,0.826999,-1.190974,51,
bridge_0605_c05,1.372410,1.349105,51,
bridge_0605_c06,1.637336,5.072667,51,
bridge_0605_c07,1.438365,0.505931,51,
bridge_0605_c08,1.184814,2.430199,51,
bridge_0605_c09,1.839780,0.946417,51,
bridge_0605_c10,1.653209,1.309307,51,
bridge_0605_c11,0.603736,0.340638,51,
bridge_0605_c12,0.963079,2.515957,51,
bridge_0605_c13,1.013122,-0.926803,51,
bridge_0605_c14,2.645528,1.303781,51,
bridge_0605_c15,0.033502,-2.467297,51,
bridge_0605_c16,2.333492,-5.886583,51,
bridge_0605_c21,1.650125,1.308249,51,
bridge_0605_c37,1.595171,1.583260,51,
bridge_0608_c01,0.500426,1.450455,51,
bridge_0608_c02,0.450677,2.519336,51,
bridge_0608_c03,0.006367,0.117233,51,
bridge_0608_c04,0.023264,-0.974015,51,
bridge_0608_c05,0.784334,0.631845,51,
bridge_0608_c06,0.659832,1.364129,51,
bridge_0608_c07,0.453887,1.199215,51,
bridge_0608_c08,1.192096,2.955906,51,
bridge_0608_c09,0.310486,1.850514,51,
bridge_0608_c10,0.828829,0.539862,51,
bridge_0608_c11,0.034597,0.193782,51,
bridge_0608_c12,0.924652,1.735608,51,
bridge_0608_c13,0.456852,-1.061758,51,
bridge_0608_c14,0.763141,0.828367,51,
bridge_0608_c15,-0.103288,-1.066680,51,
bridge_0608_c16,7.018627,-11.582215,51,extreme_a
bridge_0608_c22,0.622985,0.613802,51,
bridge_0608_c23,0.935975,1.592695,51,
bridge_0608_c38,0.896258,1.311565,51,
bridge_0616_c01,0.397753,2.815718,51,
bridge_0616_c03,0.623377,0.613840,51,
bridge_0616_c04,0.801722,-0.964644,51,
bridge_0616_c05,1.073581,0.780979,51,
bridge_0616_c06,0.317830,1.417820,51,
bridge_0616_c07,0.727504,1.976739,51,
bridge_0616_c08,0.236121,2.779847,51,
bridge_0616_c09,0.600331,1.114862,51,
bridge_0616_c10,1.445703,1.107700,51,
bridge_0616_c11,1.304437,0.275382,51,
bridge_0616_c12,0.581140,2.568341,51,
bridge_0616_c13,1.377443,-2.200641,51,
bridge_0616_c14,1.146076,2.196830,51,
bridge_0616_c15,0.569648,-2.415784,51,
bridge_0616_c16,1.819618,-2.141372,51,
bridge_0616_c24,1.163190,-2.051081,51,
bridge_0616_c25,7.665109,16.977713,51,extreme_a
bridge_0616_c38,1.206412,0.695774,51,
