criterion_id,scenario_id,a_diagnosis,a_strategy,a_math,a_communication,a_affective,b,n_persons
bridge_0060_c08,bridge_0060,0.000000,1.209658,0.000000,0.000000,0.000000,1.818547,51
bridge_0060_c09,bridge_0060,0.000000,0.589267,0.000000,0.000000,0.554690,2.410655,51
bridge_0060_c10,bridge_0060,0.000000,0.322612,0.000000,1.440699,0.000000,1.634120,51
bridge_0060_c11,bridge_0060,0.000000,0.000000,0.000000,0.784523,0.000000,1.143863,51
bridge_0060_c12,bridge_0060,0.000000,0.126182,0.000000,1.098128,0.000000,2.529071,51
bridge_0060_c13,bridge_0060,0.000000,0.000000,0.000000,0.000000,0.638408,-0.131695,51
bridge_0060_c14,bridge_0060,0.000000,0.000000,0.000000,0.257459,1.486047,-0.074438,51
bridge_0060_c15,bridge_0060,0.000000,0.000000,0.000000,0.000000,-0.200586,-0.272201,51
bridge_0060_c16,bridge_0060,0.000000,0.000000,0.000000,0.000000,0.474297,-2.110297,51
bridge_0060_c22,bridge_0060,0.733442,0.000000,0.000000,0.000000,0.204968,1.394333,51
bridge_0060_c23,bridge_0060,0.000000,1.561608,0.000000,0.000000,0.000000,1.948753,51
bridge_0060_c38,bridge_0060,0.000000,0.000000,0.000000,1.457824,0.000000,1.723157,51
bridge_0061_c01,bridge_0061,1.419538,0.000000,0.000000,0.000000,0.000000,2.576216,51
bridge_0061_c02,bridge_0061,1.887443,0.000000,0.000000,0.000000,0.000000,3.247919,51
bridge_0061_c03,bridge_0061,0.000000,0.000000,0.749480,0.000000,0.000000,-0.209861,51
bridge_0061_c04,bridge_0061,0.000000,0.000000,0.457123,0.000000,0.000000,-0.812456,51
bridge_0061_c05,bridge_0061,0.000000,0.000000,1.460765,0.000000,0.000000,2.345569,51
bridge_0061_c06,bridge_0061,1.113461,0.000000,0.806996,0.000000,0.000000,3.543825,51
bridge_0061_c07,bridge_0061,0.000000,1.551981,0.000000,0.000000,0.000000,0.841489,51
bridge_0061_c08,bridge_0061,0.000000,4.523765,0.000000,0.000000,0.000000,6.847148,51
bridge_0061_c09,bridge_0061,0.000000,3.069763,0.000000,0.000000,-0.670659,1.851353,51
bridge_0061_c10,bridge_0061,0.000000,0.199276,0.000000,1.170508,0.000000,1.464296,51
bridge_0061_c11,bridge_0061,0.000000,0.000000,0.000000,0.947932,0.000000,0.485327,51
bridge_0061_c12,bridge_0061,0.000000,3.827574,0.000000,0.932958,0.000000,8.057287,51
bridge_0061_c13,bridge_0061,0.000000,0.000000,0.000000,0.000000,4.238380,-0.496418,51
bridge_0061_c14,bridge_0061,0.000000,0.000000,0.000000,0.918003,0.775474,1.713959,51
bridge_0061_c15,bridge_0061,0.000000,0.000000,0.000000,0.000000,-0.042498,-3.197898,51
bridge_0061_c16,bridge_0061,0.000000,0.000000,0.000000,0.000000,1.105678,-1.670656,51
bridge_0061_c20,bridge_0061,-0.294993,0.005375,0.000000,0.000000,0.000000,-3.843659,51
bridge_0061_c21,bridge_0061,0.000000,0.441010,0.000000,0.000000,0.000000,1.359362,51
bridge_0061_c37,bridge_0061,0.000000,0.000000,0.000000,1.037418,0.000000,1.362107,51
bridge_0062_c01,bridge_0062,1.007543,0.000000,0.000000,0.000000,0.000000,1.266239,51
bridge_0062_c02,bridge_0062,0.869907,0.000000,0.000000,0.000000,0.000000,1.514463,51
bridge_0062_c03,bridge_0062,0.000000,0.000000,1.538691,0.000000,0.000000,-0.226842,51
bridge_0062_c04,bridge_0062,0.000000,0.000000,0.419112,0.000000,0.000000,-2.526621,51
bridge_0062_c05,bridge_0062,0.000000,0.000000,2.112837,0.000000,0.000000,0.212736,51
bridge_0062_c06,bridge_0062,1.769475,0.000000,0.315497,0.000000,0.000000,1.333420,51
bridge_0062_c07,bridge_0062,0.000000,1.583606,0.000000,0.000000,0.000000,0.976947,51
bridge_0062_c08,bridge_0062,0.000000,1.583606,0.000000,0.000000,0.000000,0.976947,51
bridge_0062_c09,bridge_0062,0.000000,2.091742,0.000000,0.000000,-1.026414,1.533083,51
bridge_0062_c10,bridge_0062,0.000000,0.696085,0.000000,1.085389,0.000000,0.765694,51
bridge_0062_c11,bridge_0062,0.000000,0.000000,0.000000,0.816393,0.000000,-0.135969,51
bridge_0062_c12,bridge_0062,0.000000,-0.256650,0.000000,1.677377,0.000000,1.777702,51
bridge_0062_c13,bridge_0062,0.000000,0.000000,0.000000,0.000000,0.548006,-1.037730,51
bridge_0062_c14,bridge_0062,0.000000,0.000000,0.000000,0.027645,1.910145,0.517410,51
bridge_0062_c15,bridge_0062,0.000000,0.000000,0.000000,0.000000,-0.373122,-0.701748,51
bridge_0062_c16,bridge_0062,0.000000,0.000000,0.000000,0.000000,0.685544,-2.200675,51
bridge_0062_c20,bridge_0062,-0.294993,0.005375,0.000000,0.000000,0.000000,-3.843659,51
bridge_0062_c21,bridge_0062,0.000000,1.267353,0.000000,0.000000,0.000000,-0.055238,51
bridge_0062_c37,bridge_0062,0.000000,0.000000,0.000000,1.071418,0.000000,-0.166351,51
bridge_0063_c01,bridge_0063,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0063_c02,bridge_0063,4.054498,0.000000,0.000000,0.000000,0.000000,6.768459,51
bridge_0063_c03,bridge_0063,0.000000,0.000000,1.538506,0.000000,0.000000,-0.021353,51
bridge_0063_c04,bridge_0063,0.000000,0.000000,0.865572,0.000000,0.000000,-1.576086,51
bridge_0063_c05,bridge_0063,0.000000,0.000000,5.096275,0.000000,0.000000,1.266925,51
bridge_0063_c06,bridge_0063,1.537111,0.000000,1.226281,0.000000,0.000000,2.952340,51
bridge_0063_c07,bridge_0063,0.000000,1.339946,0.000000,0.000000,0.000000,1.362287,51
bridge_0063_c08,bridge_0063,0.000000,2.473982,0.000000,0.000000,0.000000,2.632848,51
bridge_0063_c09,bridge_0063,0.000000,1.389147,0.000000,0.000000,0.715359,1.384703,51
bridge_0063_c10,bridge_0063,0.000000,1.065274,0.000000,1.393107,0.000000,1.009375,51
bridge_0063_c11,bridge_0063,0.000000,0.000000,0.000000,2.135976,0.000000,0.256413,51
bridge_0063_c12,bridge_0063,0.000000,0.302512,0.000000,4.443553,0.000000,6.523135,51
bridge_0063_c13,bridge_0063,0.000000,0.000000,0.000000,0.000000,1.309795,-1.421853,51
bridge_0063_c14,bridge_0063,0.000000,0.000000,0.000000,0.921333,-0.876139,1.318662,51
bridge_0063_c15,bridge_0063,0.000000,0.000000,0.000000,0.000000,0.773194,-2.471083,51
bridge_0063_c16,bridge_0063,0.000000,0.000000,0.000000,0.000000,0.474297,-2.110297,51
bridge_0063_c21,bridge_0063,0.000000,1.303031,0.000000,0.000000,0.000000,1.354237,51
bridge_0063_c38,bridge_0063,0.000000,0.000000,0.000000,1.142396,0.000000,1.130286,51
bridge_0065_c01,bridge_0065,0.311126,0.000000,0.000000,0.000000,0.000000,2.386922,51
bridge_0065_c02,bridge_0065,0.298486,0.000000,0.000000,0.000000,0.000000,3.127632,51
bridge_0065_c03,bridge_0065,0.000000,0.000000,0.575850,0.000000,0.000000,0.044398,51
bridge_0065_c04,bridge_0065,0.000000,0.000000,-0.004867,0.000000,0.000000,-0.971851,51
bridge_0065_c05,bridge_0065,0.000000,0.000000,0.883968,0.000000,0.000000,1.873533,51
bridge_0065_c06,bridge_0065,0.600094,0.000000,-0.618570,0.000000,0.000000,3.772901,51
bridge_0065_c07,bridge_0065,0.000000,0.767368,0.000000,0.000000,0.000000,0.689047,51
bridge_0065_c08,bridge_0065,0.000000,1.686891,0.000000,0.000000,0.000000,2.758276,51
bridge_0065_c09,bridge_0065,0.000000,1.883382,0.000000,0.000000,-0.179346,2.253304,51
bridge_0065_c10,bridge_0065,0.000000,2.075563,0.000000,0.249776,0.000000,1.369797,51
bridge_0065_c11,bridge_0065,0.000000,0.000000,0.000000,0.872153,0.000000,0.923395,51
bridge_0065_c12,bridge_0065,0.000000,0.054956,0.000000,0.211362,0.000000,3.145745,51
bridge_0065_c13,bridge_0065,0.000000,0.000000,0.000000,0.000000,1.105678,-1.670656,51
bridge_0065_c14,bridge_0065,0.000000,0.000000,0.000000,-0.302404,1.025957,1.409067,51
bridge_0065_c15,bridge_0065,0.000000,0.000000,0.000000,0.000000,0.170302,-1.696564,51
bridge_0065_c16,bridge_0065,0.000000,0.000000,0.000000,0.000000,1.500865,-3.869727,51
bridge_0065_c21,bridge_0065,0.000000,-0.335996,0.000000,0.000000,0.000000,3.354026,51
bridge_0065_c37,bridge_0065,0.000000,0.000000,0.000000,0.935848,0.000000,-0.047498,51
bridge_0066_c01,bridge_0066,1.249405,0.000000,0.000000,0.000000,0.000000,0.440014,51
bridge_0066_c02,bridge_0066,1.370895,0.000000,0.000000,0.000000,0.000000,-1.310516,51
bridge_0066_c03,bridge_0066,0.000000,0.000000,1.699403,0.000000,0.000000,-0.905261,51
bridge_0066_c04,bridge_0066,0.000000,0.000000,1.477465,0.000000,0.000000,-1.813057,51
bridge_0066_c05,bridge_0066,0.000000,0.000000,2.301632,0.000000,0.000000,-0.986861,51
bridge_0066_c06,bridge_0066,1.253901,0.000000,0.929122,0.000000,0.000000,-1.303950,51
bridge_0066_c07,bridge_0066,0.000000,1.627361,0.000000,0.000000,0.000000,1.122489,51
bridge_0066_c08,bridge_0066,0.000000,1.387371,0.000000,0.000000,0.000000,-0.938018,51
bridge_0066_c09,bridge_0066,0.000000,2.885457,0.000000,0.000000,-0.641044,1.594524,51
bridge_0066_c10,bridge_0066,0.000000,0.802970,0.000000,1.486563,0.000000,-1.787413,51
bridge_0066_c11,bridge_0066,0.000000,0.000000,0.000000,1.680293,0.000000,-1.570395,51
bridge_0066_c12,bridge_0066,0.000000,0.863914,0.000000,1.240658,0.000000,-0.335821,51
bridge_0066_c13,bridge_0066,0.000000,0.000000,0.000000,0.000000,4.279386,-0.858771,51
bridge_0066_c14,bridge_0066,0.000000,0.000000,0.000000,0.802673,3.757363,-0.498603,51
bridge_0066_c15,bridge_0066,0.000000,0.000000,0.000000,0.000000,-0.049627,-1.539395,51
bridge_0066_c16,bridge_0066,0.000000,0.000000,0.000000,0.000000,1.105678,-1.670656,51
bridge_0066_c22,bridge_0066,1.347047,0.000000,0.000000,0.000000,3.269134,-1.544529,51
bridge_0066_c23,bridge_0066,0.000000,1.006024,0.000000,0.000000,0.000000,-0.897003,51
bridge_0066_c39,bridge_0066,0.000000,0.000000,0.685195,1.416291,0.000000,-1.536975,51
bridge_0067_c01,bridge_0067,1.154877,0.000000,0.000000,0.000000,0.000000,1.617343,51
bridge_0067_c03,bridge_0067,0.000000,0.000000,1.322023,0.000000,0.000000,-0.844674,51
bridge_0067_c04,bridge_0067,0.000000,0.000000,1.035933,0.000000,0.000000,-2.559193,51
bridge_0067_c05,bridge_0067,0.000000,0.000000,1.547323,0.000000,0.000000,0.081217,51
bridge_0067_c06,bridge_0067,0.554630,0.000000,0.772006,0.000000,0.000000,0.934129,51
bridge_0067_c07,bridge_0067,0.000000,0.605574,0.000000,0.000000,0.000000,0.898192,51
bridge_0067_c08,bridge_0067,0.000000,1.398310,0.000000,0.000000,0.000000,2.890243,51
bridge_0067_c09,bridge_0067,0.000000,1.508516,0.000000,0.000000,-0.306112,1.338685,51
bridge_0067_c10,bridge_0067,0.000000,-0.304763,0.000000,1.513452,0.000000,0.222393,51
bridge_0067_c11,bridge_0067,0.000000,0.000000,0.000000,1.116463,0.000000,-0.398132,51
bridge_0067_c12,bridge_0067,0.000000,-0.111455,0.000000,1.131881,0.000000,1.846730,51
bridge_0067_c13,bridge_0067,0.000000,0.000000,0.000000,0.000000,1.665224,-0.601990,51
bridge_0067_c14,bridge_0067,0.000000,0.000000,0.000000,-0.167093,1.653198,1.553106,51
bridge_0067_c15,bridge_0067,0.000000,0.000000,0.000000,0.000000,0.119356,-1.079828,51
bridge_0067_c16,bridge_0067,0.000000,0.000000,0.000000,0.000000,0.872066,-1.600052,51
bridge_0067_c20,bridge_0067,-0.294993,0.005375,0.000000,0.000000,0.000000,-3.843659,51
bridge_0067_c21,bridge_0067,0.000000,0.474731,0.000000,0.000000,0.000000,0.701891,51
bridge_0067_c38,bridge_0067,0.000000,0.000000,0.000000,1.217967,0.000000,0.770398,51
bridge_0068_c01,bridge_0068,1.177443,0.000000,0.000000,0.000000,0.000000,2.187911,51
bridge_0068_c03,bridge_0068,0.000000,0.000000,1.400986,0.000000,0.000000,0.792858,51
bridge_0068_c04,bridge_0068,0.000000,0.000000,0.778264,0.000000,0.000000,-0.663376,51
bridge_0068_c05,bridge_0068,0.000000,0.000000,1.934354,0.000000,0.000000,1.732364,51
bridge_0068_c06,bridge_0068,1.286308,0.000000,0.962922,0.000000,0.000000,2.848956,51
bridge_0068_c07,bridge_0068,0.000000,1.209658,0.000000,0.000000,0.000000,1.818547,51
bridge_0068_c08,bridge_0068,0.000000,4.169566,0.000000,0.000000,0.000000,7.274496,51
bridge_0068_c09,bridge_0068,0.000000,0.517924,0.000000,0.000000,2.124937,2.783233,51
bridge_0068_c10,bridge_0068,0.000000,0.891285,0.000000,1.257527,0.000000,1.888023,51
bridge_0068_c11,bridge_0068,0.000000,0.000000,0.000000,1.177616,0.000000,0.638871,51
bridge_0068_c12,bridge_0068,0.000000,3.827574,0.000000,0.932958,0.000000,8.057287,51
bridge_0068_c13,bridge_0068,0.000000,0.000000,0.000000,0.000000,1.842590,-1.350426,51
bridge_0068_c14,bridge_0068,0.000000,0.000000,0.000000,1.958197,1.439326,1.648990,51
bridge_0068_c15,bridge_0068,0.000000,0.000000,0.000000,0.000000,-0.475869,-2.272840,51
bridge_0068_c16,bridge_0068,0.000000,0.000000,0.000000,0.000000,1.200169,-1.865325,51
bridge_0068_c20,bridge_0068,-0.294993,0.005375,0.000000,0.000000,0.000000,-3.843659,51
bridge_0068_c21,bridge_0068,0.000000,1.686891,0.000000,0.000000,0.000000,2.758276,51
bridge_0068_c38,bridge_0068,0.000000,0.000000,0.000000,2.202937,0.000000,2.421247,51
bridge_0069_c01,bridge_0069,0.735047,0.000000,0.000000,0.000000,0.000000,2.788522,51
bridge_0069_c03,bridge_0069,0.000000,0.000000,0.574288,0.000000,0.000000,-0.462379,51
bridge_0069_c04,bridge_0069,0.000000,0.000000,0.419112,0.000000,0.000000,-2.526621,51
bridge_0069_c05,bridge_0069,0.000000,0.000000,0.732075,0.000000,0.000000,0.958027,51
bridge_0069_c06,bridge_0069,0.600094,0.000000,-0.618570,0.000000,0.000000,3.772901,51
bridge_0069_c07,bridge_0069,0.000000,2.329164,0.000000,0.000000,0.000000,1.395325,51
bridge_0069_c09,bridge_0069,0.000000,1.632517,0.000000,0.000000,-0.157357,0.827617,51
bridge_0069_c10,bridge_0069,0.000000,-0.097683,0.000000,1.989492,0.000000,0.985012,51
bridge_0069_c11,bridge_0069,0.000000,0.000000,0.000000,0.527006,0.000000,0.104713,51
bridge_0069_c12,bridge_0069,0.000000,5.559700,0.000000,0.014376,0.000000,12.642763,51
bridge_0069_c13,bridge_0069,0.000000,0.000000,0.000000,0.000000,1.842590,-1.350426,51
bridge_0069_c14,bridge_0069,0.000000,0.000000,0.000000,4.646234,1.515675,6.998394,51
bridge_0069_c15,bridge_0069,0.000000,0.000000,0.000000,0.000000,-0.026523,-1.539712,51
bridge_0069_c16,bridge_0069,0.000000,0.000000,0.000000,0.000000,0.342437,-1.453298,51
bridge_0069_c24,bridge_0069,-0.072304,0.077203,0.000000,0.000000,0.000000,-1.398855,51
bridge_0069_c25,bridge_0069,0.000000,5.559786,0.000000,0.000000,0.000000,12.623483,51
bridge_0069_c37,bridge_0069,0.000000,0.000000,0.000000,1.589361,0.000000,0.076152,51
bridge_0070_c01,bridge_0070,1.027656,0.000000,0.000000,0.000000,0.000000,3.385259,51
bridge_0070_c02,bridge_0070,3.538929,0.000000,0.000000,0.000000,0.000000,6.906558,51
bridge_0070_c03,bridge_0070,0.000000,0.000000,-0.004286,0.000000,0.000000,-1.540438,51
bridge_0070_c04,bridge_0070,0.000000,0.000000,0.166017,0.000000,0.000000,-1.078502,51
bridge_0070_c05,bridge_0070,0.000000,0.000000,0.263789,0.000000,0.000000,1.699927,51
bridge_0070_c07,bridge_0070,0.000000,1.611804,0.000000,0.000000,0.000000,1.968581,51
bridge_0070_c09,bridge_0070,0.000000,2.706509,0.000000,0.000000,-1.303052,2.322790,51
bridge_0070_c10,bridge_0070,0.000000,0.139452,0.000000,0.802217,0.000000,0.917636,51
bridge_0070_c11,bridge_0070,0.000000,0.000000,0.000000,0.414944,0.000000,-0.381362,51
bridge_0070_c12,bridge_0070,0.000000,5.559700,0.000000,0.014376,0.000000,12.642763,51
bridge_0070_c13,bridge_0070,0.000000,0.000000,0.000000,0.000000,4.416906,-1.284439,51
bridge_0070_c14,bridge_0070,0.000000,0.000000,0.000000,0.352636,2.046592,3.548072,51
bridge_0070_c15,bridge_0070,0.000000,0.000000,0.000000,0.000000,-0.041420,-3.911278,51
bridge_0070_c16,bridge_0070,0.000000,0.000000,0.000000,0.000000,1.548654,-3.434206,51
bridge_0070_c38,bridge_0070,0.000000,0.000000,0.000000,0.222703,0.000000,0.899740,51
bridge_0071_c01,bridge_0071,1.027656,0.000000,0.000000,0.000000,0.000000,3.385259,51
bridge_0071_c03,bridge_0071,0.000000,0.000000,0.777690,0.000000,0.000000,0.311847,51
bridge_0071_c04,bridge_0071,0.000000,0.000000,0.289776,0.000000,0.000000,-0.704586,51
bridge_0071_c05,bridge_0071,0.000000,0.000000,0.663435,0.000000,0.000000,1.383965,51
bridge_0071_c06,bridge_0071,-1.955980,0.000000,6.451469,0.000000,0.000000,10.068139,51
bridge_0071_c07,bridge_0071,0.000000,1.290659,0.000000,0.000000,0.000000,1.208313,51
bridge_0071_c08,bridge_0071,0.000000,-0.059796,0.000000,0.000000,0.000000,2.481924,51
bridge_0071_c09,bridge_0071,0.000000,1.822863,0.000000,0.000000,0.079231,1.670650,51
bridge_0071_c10,bridge_0071,0.000000,-0.781537,0.000000,2.136468,0.000000,1.434454,51
bridge_0071_c11,bridge_0071,0.000000,0.000000,0.000000,0.396855,0.000000,0.675361,51
bridge_0071_c12,bridge_0071,0.000000,-2.568343,0.000000,5.316879,0.000000,8.434491,51
bridge_0071_c13,bridge_0071,0.000000,0.000000,0.000000,0.000000,4.840274,-2.101021,51
bridge_0071_c14,bridge_0071,0.000000,0.000000,0.000000,4.372654,0.224213,6.641308,51
bridge_0071_c15,bridge_0071,0.000000,0.000000,0.000000,0.000000,-0.876796,-2.189930,51
bridge_0071_c16,bridge_0071,0.000000,0.000000,0.000000,0.000000,1.205951,-3.094304,51
bridge_0071_c22,bridge_0071,1.670812,0.000000,0.000000,0.000000,-0.886779,0.947218,51
bridge_0071_c23,bridge_0071,0.000000,0.605574,0.000000,0.000000,0.000000,0.898192,51
bridge_0071_c38,bridge_0071,0.000000,0.000000,0.000000,1.457824,0.000000,1.723157,51
bridge_0073_c01,bridge_0073,1.729174,0.000000,0.000000,0.000000,0.000000,0.907366,51
bridge_0073_c02,bridge_0073,1.566183,0.000000,0.000000,0.000000,0.000000,1.306606,51
bridge_0073_c03,bridge_0073,0.000000,0.000000,2.081400,0.000000,0.000000,-0.012252,51
bridge_0073_c04,bridge_0073,0.000000,0.000000,0.716654,0.000000,0.000000,-1.819105,51
bridge_0073_c05,bridge_0073,0.000000,0.000000,1.400986,0.000000,0.000000,0.792858,51
bridge_0073_c06,bridge_0073,2.047720,0.000000,-0.852193,0.000000,0.000000,1.679112,51
bridge_0073_c07,bridge_0073,0.000000,0.986584,0.000000,0.000000,0.000000,1.034220,51
bridge_0073_c08,bridge_0073,0.000000,1.226982,0.000000,0.000000,0.000000,0.937098,51
bridge_0073_c09,bridge_0073,0.000000,1.635581,0.000000,0.000000,-0.566154,2.028989,51
bridge_0073_c10,bridge_0073,0.000000,0.123269,0.000000,1.098351,0.000000,0.624660,51
bridge_0073_c11,bridge_0073,0.000000,0.000000,0.000000,1.354544,0.000000,0.428962,51
bridge_0073_c12,bridge_0073,0.000000,0.866247,0.000000,1.545220,0.000000,2.298502,51
bridge_0073_c13,bridge_0073,0.000000,0.000000,0.000000,0.000000,0.368074,-0.813939,51
bridge_0073_c14,bridge_0073,0.000000,0.000000,0.000000,0.681505,1.721962,0.666829,51
bridge_0073_c15,bridge_0073,0.000000,0.000000,0.000000,0.000000,-0.438241,-1.097467,51
bridge_0073_c16,bridge_0073,0.000000,0.000000,0.000000,0.000000,0.850537,-1.455552,51
bridge_0073_c20,bridge_0073,0.215156,-0.424803,0.000000,0.000000,0.000000,-2.811074,51
bridge_0073_c21,bridge_0073,0.000000,0.767496,0.000000,0.000000,0.000000,0.793405,51
bridge_0073_c38,bridge_0073,0.000000,0.000000,0.000000,1.501836,0.000000,0.848349,51
bridge_0074_c01,bridge_0074,0.903648,0.000000,0.000000,0.000000,0.000000,0.861959,51
bridge_0074_c02,bridge_0074,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0074_c03,bridge_0074,0.000000,0.000000,1.583256,0.000000,0.000000,0.289625,51
bridge_0074_c04,bridge_0074,0.000000,0.000000,-0.004391,0.000000,0.000000,-1.410979,51
bridge_0074_c05,bridge_0074,0.000000,0.000000,4.846370,0.000000,0.000000,0.784748,51
bridge_0074_c06,bridge_0074,1.899257,0.000000,-0.752476,0.000000,0.000000,3.189841,51
bridge_0074_c07,bridge_0074,0.000000,2.072628,0.000000,0.000000,0.000000,0.103130,51
bridge_0074_c08,bridge_0074,0.000000,1.794476,0.000000,0.000000,0.000000,3.623038,51
bridge_0074_c09,bridge_0074,0.000000,3.519397,0.000000,0.000000,6.469762,0.986117,51
bridge_0074_c10,bridge_0074,0.000000,1.174194,0.000000,1.645907,0.000000,0.044858,51
bridge_0074_c11,bridge_0074,0.000000,0.000000,0.000000,1.687625,0.000000,0.483824,51
bridge_0074_c12,bridge_0074,0.000000,0.866247,0.000000,1.545220,0.000000,2.298502,51
bridge_0074_c13,bridge_0074,0.000000,0.000000,0.000000,0.000000,1.168318,-0.592142,51
bridge_0074_c14,bridge_0074,0.000000,0.000000,0.000000,0.521862,1.204974,-0.370003,51
bridge_0074_c15,bridge_0074,0.000000,0.000000,0.000000,0.000000,-0.044397,-2.463012,51
bridge_0074_c16,bridge_0074,0.000000,0.000000,0.000000,0.000000,3.722556,-9.976744,51
bridge_0074_c22,bridge_0074,0.286694,0.000000,0.000000,0.000000,0.421653,0.263523,51
bridge_0074_c23,bridge_0074,0.000000,1.207334,0.000000,0.000000,0.000000,0.261491,51
bridge_0074_c38,bridge_0074,0.000000,0.000000,0.000000,2.256099,0.000000,0.568529,51
bridge_0077_c01,bridge_0077,1.177443,0.000000,0.000000,0.000000,0.000000,2.187911,51
bridge_0077_c02,bridge_0077,1.419538,0.000000,0.000000,0.000000,0.000000,2.576216,51
bridge_0077_c03,bridge_0077,0.000000,0.000000,0.450784,0.000000,0.000000,0.629568,51
bridge_0077_c04,bridge_0077,0.000000,0.000000,0.999910,0.000000,0.000000,-1.355520,51
bridge_0077_c05,bridge_0077,0.000000,0.000000,1.934354,0.000000,0.000000,1.732364,51
bridge_0077_c06,bridge_0077,0.574893,0.000000,1.322521,0.000000,0.000000,2.674639,51
bridge_0077_c07,bridge_0077,0.000000,1.209658,0.000000,0.000000,0.000000,1.818547,51
bridge_0077_c08,bridge_0077,0.000000,1.308776,0.000000,0.000000,0.000000,4.532869,51
bridge_0077_c09,bridge_0077,0.000000,1.226575,0.000000,0.000000,0.570240,1.821673,51
bridge_0077_c10,bridge_0077,0.000000,0.915763,0.000000,0.763380,0.000000,0.848145,51
bridge_0077_c11,bridge_0077,0.000000,0.000000,0.000000,0.545844,0.000000,1.486844,51
bridge_0077_c12,bridge_0077,0.000000,0.053940,0.000000,0.206639,0.000000,3.861131,51
bridge_0077_c13,bridge_0077,0.000000,0.000000,0.000000,0.000000,1.692227,-0.824761,51
bridge_0077_c14,bridge_0077,0.000000,0.000000,0.000000,-0.463979,1.874693,2.727355,51
bridge_0077_c15,bridge_0077,0.000000,0.000000,0.000000,0.000000,0.217219,-1.861249,51
bridge_0077_c16,bridge_0077,0.000000,0.000000,0.000000,0.000000,0.924982,-2.851173,51
