floor,target,model,fold,n_scen,n_crit,reason,reach_se_post,plateau,hit_cap,overran_floor,eap_sd,se_param,se_total,theta_ref,theta_cat,weak
6,0.15,utter-project/EuroLLM-1.7B,2,6,23,reach,True,False,False,False,0.14993242158368772,0.08697055308459824,0.17333092091657964,-1.3431819715559552,-1.3742553902992811,False
6,0.15,utter-project/EuroLLM-1.7B-Instruct,0,14,45,reach,True,False,False,True,0.14957525451537057,0.05565467337496213,0.1595938577508909,0.013246625830741467,0.4970550074825548,False
6,0.18,01-ai/Yi-1.5-6B,3,6,20,reach,True,False,False,False,0.16283363287963262,0.16303816130594057,0.23042620085138077,-0.10501385881784328,0.009447436418752595,False
6,0.18,01-ai/Yi-1.5-6B-Chat,2,8,22,reach,True,False,False,True,0.17769794213700105,0.15940367484693985,0.23871759506671036,1.6170944407245194,1.4391061462540766,False
6,0.18,01-ai/Yi-6B,1,6,16,reach,True,False,False,False,0.16065562528317293,0.11173904724682193,0.19569324110646943,-0.8649532723076396,-1.0962281339208033,False
6,0.18,01-ai/Yi-6B-200K,3,8,27,plateau,False,True,False,True,0.22487157129777327,0.12842947130910504,0.25896206803056265,-1.9919214931867122,-1.5409318506812788,False
6,0.18,01-ai/Yi-6B-Chat,3,8,21,reach,True,False,False,True,0.16908898225503324,0.10479157869866665,0.1989280243862131,0.7589881962700152,1.1128025034258477,False
6,0.18,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,10,41,plateau,False,True,False,True,0.4076298333764526,0.2631431454122041,0.48518697018360135,-5.347129353898183,-4.327398616270357,True
6,0.18,BEE-spoke-data/smol_llama-220M-openhermes,0,9,31,reach,True,False,False,True,0.1772732361557195,0.14108016728559356,0.22655995643196208,-2.537376304836234,-2.4313605078538045,False
6,0.18,BSC-LT/salamandra-2b,0,6,21,reach,True,False,False,False,0.15789150397611898,0.09781200080569383,0.18573345021684662,-1.510802591582213,-1.583502141801965,False
6,0.18,BSC-LT/salamandra-2b-instruct,0,6,20,reach,True,False,False,False,0.1722869866949979,0.1060950234307602,0.20233378309421277,-0.3848422021293781,-0.4206472902295404,False
6,0.18,BSC-LT/salamandra-7b,3,6,23,reach,True,False,False,False,0.1387006522384122,0.09538289434524269,0.16833231259932444,-0.7509010301943769,-0.22347265168853445,False
6,0.18,BSC-LT/salamandra-7b-instruct,2,9,29,reach,True,False,False,True,0.1787001613398614,0.07407883608730378,0.19344617240706036,0.6133664178359304,0.3755034772290051,False
6,0.18,HuggingFaceTB/SmolLM2-360M,1,13,44,plateau,False,True,False,True,0.19838556067207047,0.17385909095418414,0.26378744130566,-2.0927138206642586,-1.8907187130908962,False
6,0.18,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,10,30,plateau,False,True,False,True,0.20304539440047803,0.19240444526379422,0.27972647844727544,2.466776172602346,1.9444823072166086,False
6,0.18,OpenBMB/MiniCPM4-0.5B,4,8,24,reach,True,False,False,True,0.134210881037778,0.10777992954711738,0.1721309786241808,0.264600915378981,-0.06264580001778122,False
6,0.18,Qwen/Qwen1.5-1.8B,1,6,18,reach,True,False,False,False,0.16944770209499735,0.1236631525078671,0.2097739236260288,0.0809350876209607,0.13023005712669275,False
6,0.18,Qwen/Qwen1.5-1.8B-Chat,3,10,31,reach,True,False,False,True,0.17887673926902972,0.08315312786909444,0.19725955116529695,0.38980421498707585,0.7132661249684915,False
6,0.18,Qwen/Qwen2-0.5B,4,6,28,reach,True,False,False,False,0.1242171350997755,0.13223483836807076,0.18142753134688702,-0.42536643383467315,-0.2601623175207517,False
6,0.18,Qwen/Qwen2.5-0.5B-Instruct,4,12,26,reach,True,False,False,True,0.16498071405434991,0.06591596633554597,0.17766133689644464,0.5477826844709038,0.8767668119421327,False
6,0.18,ai-forever/mGPT,3,8,27,plateau,False,True,False,True,0.446394876105443,0.2188762552133773,0.4971671756154315,-4.654145790110268,-2.0152959996384223,True
6,0.18,allenai/OLMo-1B-hf,3,11,36,plateau,False,True,False,True,0.45686464471973043,0.17338412677334628,0.48865873471354354,-5.618639294811007,-2.642754650320748,True
6,0.18,allenai/OLMo-2-0425-1B,3,8,26,reach,True,False,False,True,0.1752969164483041,0.07817294024333006,0.19193753541861208,-1.409649262681663,-1.3848315835933547,False
6,0.18,allenai/OLMo-2-0425-1B-DPO,4,8,14,reach,True,False,False,True,0.17231878668586703,0.19182874233320465,0.257860486755975,1.2388770660415394,1.4140026050776267,False
6,0.18,allenai/OLMo-2-0425-1B-Instruct,4,8,15,reach,True,False,False,True,0.16808446181718942,0.142138222723743,0.2201264651590957,1.223975567515562,1.3518707941293435,False
6,0.18,arcee-ai/raspberry-3B,0,7,11,reach,True,False,False,True,0.16138616894432062,0.1697462560075134,0.23422059464336836,1.1246507099233405,1.373172212634815,False
6,0.18,google/gemma-2-2b,2,10,31,reach,True,False,False,True,0.15549850532883455,0.14056134385593685,0.2096122051458085,-1.6137473114926797,-1.5382584971928746,False
6,0.18,google/gemma-2b,1,6,19,reach,True,False,False,False,0.14626760187696503,0.1254049360149119,0.192667094584785,-1.4974514447819693,-1.2975203550263341,False
6,0.18,h2oai/h2o-danube-1.8b-chat,3,8,27,reach,True,False,False,True,0.17034878550976068,0.08864238594857396,0.19203171954473144,0.15692820207249436,0.38874972725693974,False
6,0.18,h2oai/h2o-danube2-1.8b-base,4,8,26,reach,True,False,False,True,0.16910857698631543,0.10466998118627349,0.19888065710840613,-0.5391843442572666,-1.0330930431538008,False
6,0.18,h2oai/h2o-danube2-1.8b-chat,1,6,21,reach,True,False,False,False,0.17313508021321847,0.10069982800154154,0.20029031768904268,0.07162046441996717,-0.01889712211754667,False
6,0.18,ibm-granite/granite-3.0-2b-base,2,8,25,reach,True,False,False,True,0.16276963035871647,0.12043133825278178,0.2024787885198574,0.6085128149812709,-0.025955227447695906,False
6,0.18,ibm-granite/granite-3.1-2b-base,3,6,17,reach,True,False,False,False,0.1488564278686526,0.13574254272470998,0.20145538966030443,0.39815152382376157,-0.18522335700764117,False
6,0.18,ibm-granite/granite-3.1-2b-instruct,2,6,17,reach,True,False,False,False,0.17264798637360848,0.18338795045827871,0.25186994177978006,1.9759237221237114,1.513727906541742,False
6,0.18,ibm-granite/granite-7b-instruct,1,8,20,reach,True,False,False,True,0.16767772728120212,0.07558272765257285,0.1839254439863941,1.0037738475985463,0.7547495306335499,False
6,0.18,ibm/PowerLM-3b,0,12,35,plateau,False,True,False,True,0.19203556333053373,0.06545962370588786,0.20288573118726674,0.06981670685503957,0.23030191303526307,False
6,0.18,meta-llama/Llama-3.2-1B,0,7,26,reach,True,False,False,True,0.1486158408266297,0.0852764086986776,0.17134390571348032,-1.797509685344033,-1.5660049064396917,False
6,0.18,meta-llama/Llama-3.2-1B-Instruct,1,6,17,reach,True,False,False,False,0.1772471626819242,0.14456804769630938,0.2287279543333409,0.9487835872468362,1.4978476151631255,False
6,0.18,meta-llama/Llama-3.2-3B-Instruct,0,6,13,reach,True,False,False,False,0.16130500704453268,0.12323819082614527,0.2029949678581667,1.6440232113778666,1.5209047982078452,False
6,0.18,microsoft/phi-1_5,2,6,23,reach,True,False,False,False,0.15984767754434787,0.09511977833640363,0.18600820478432767,-1.2383447154869367,-0.387589490112863,False
6,0.18,nvidia/AceInstruct-1.5B,1,7,15,reach,True,False,False,True,0.17191426203200902,0.12316417580898373,0.21148032459951566,1.2814241934896762,0.9622909469183079,False
6,0.18,openbmb/MiniCPM-1B-sft-bf16,1,6,25,reach,True,False,False,False,0.13466073884448398,0.0657816448106712,0.14986907412851933,-1.9094032176867235,-1.1546682441501164,False
6,0.18,openbmb/MiniCPM-2B-sft-bf16,0,6,11,reach,True,False,False,False,0.16005527483689036,0.11868335257067508,0.19925719354775545,-0.2660211371706569,1.2355658077284886,False
6,0.18,openlm-research/open_llama_3b,2,8,29,reach,True,False,False,True,0.17963914114675902,0.1053056477390605,0.20822944190889123,-2.113422890071994,-1.640995968525358,False
6,0.18,pankajmathur/orca_mini_3b,0,8,29,reach,True,False,False,True,0.1691445414641227,0.09616552313582231,0.19457051099047537,-0.36235829342006787,-0.06569835714378715,False
6,0.18,pankajmathur/orca_mini_v9_5_3B-Instruct,4,7,22,reach,True,False,False,True,0.16770620324279328,0.11068198804157507,0.20093748550966903,1.4499391340199896,1.0602004576061872,False
6,0.18,stabilityai/stablelm-2-1_6b-chat,2,10,28,reach,True,False,False,True,0.1725321724086569,0.09132285333064706,0.1952106914502927,0.9902315747851386,0.953117496438131,False
6,0.18,stabilityai/stablelm-2-zephyr-1_6b,0,7,16,reach,True,False,False,True,0.1684126164733842,0.12837378589816817,0.2117608044309426,0.7128737192257213,1.0089321078069702,False
6,0.18,stabilityai/stablelm-zephyr-3b,2,10,27,plateau,False,True,False,True,0.2370986833678659,0.08255886731051282,0.2510612519413747,1.0698573954068982,0.6058458912025894,False
6,0.18,tiiuae/Falcon3-1B-Instruct,1,8,19,reach,True,False,False,True,0.15252785682409895,0.15552161551244395,0.21783415709881973,0.9564526224142926,0.9344190140506234,False
6,0.18,tiiuae/Falcon3-3B-Base,1,6,20,reach,True,False,False,False,0.17151200902253597,0.09747583539897815,0.19727622189629226,0.5082020250809371,-0.05661417743124303,False
6,0.18,tiiuae/Falcon3-3B-Instruct,4,6,13,reach,True,False,False,False,0.16450265439382603,0.16670934591335232,0.23420744932105025,1.6169822007176056,1.4091662108304555,False
6,0.18,utter-project/EuroLLM-1.7B,2,6,23,reach,True,False,False,False,0.14993242158368772,0.08697055308459824,0.17333092091657964,-1.3431819715559552,-1.3742553902992811,False
6,0.18,utter-project/EuroLLM-1.7B-Instruct,0,11,32,reach,True,False,False,True,0.16768805448397586,0.06496554883845158,0.1798327171359597,0.013246625830741467,0.6348640646935063,False
6,0.2,01-ai/Yi-1.5-6B,3,6,20,reach,True,False,False,False,0.16283363287963262,0.16303816130594057,0.23042620085138077,-0.10501385881784328,0.009447436418752595,False
6,0.2,01-ai/Yi-1.5-6B-Chat,2,7,19,reach,True,False,False,True,0.18696041677713193,0.15180998316670694,0.24083286409988716,1.6170944407245194,1.3513965265208459,False
6,0.2,01-ai/Yi-6B,1,6,16,reach,True,False,False,False,0.16065562528317293,0.11173904724682193,0.19569324110646943,-0.8649532723076396,-1.0962281339208033,False
6,0.2,01-ai/Yi-6B-200K,3,8,27,plateau,False,True,False,True,0.22487157129777327,0.12842947130910504,0.25896206803056265,-1.9919214931867122,-1.5409318506812788,False
6,0.2,01-ai/Yi-6B-Chat,3,6,14,reach,True,False,False,False,0.19376121549776246,0.12854955593778095,0.23252612103368303,0.7589881962700152,1.2411597826376075,False
6,0.2,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,10,41,plateau,False,True,False,True,0.4076298333764526,0.2631431454122041,0.48518697018360135,-5.347129353898183,-4.327398616270357,True
6,0.2,BEE-spoke-data/smol_llama-220M-openhermes,0,6,24,reach,True,False,False,False,0.19743187131252343,0.14731406309851658,0.24633468492390295,-2.537376304836234,-2.2464953015153926,False
6,0.2,BSC-LT/salamandra-2b,0,6,21,reach,True,False,False,False,0.15789150397611898,0.09781200080569383,0.18573345021684662,-1.510802591582213,-1.583502141801965,False
6,0.2,BSC-LT/salamandra-2b-instruct,0,6,20,reach,True,False,False,False,0.1722869866949979,0.1060950234307602,0.20233378309421277,-0.3848422021293781,-0.4206472902295404,False
6,0.2,BSC-LT/salamandra-7b,3,6,23,reach,True,False,False,False,0.1387006522384122,0.09538289434524269,0.16833231259932444,-0.7509010301943769,-0.22347265168853445,False
6,0.2,BSC-LT/salamandra-7b-instruct,2,8,25,reach,True,False,False,True,0.19300811508780433,0.06096305481934485,0.20240708125619905,0.6133664178359304,0.4345423548668853,False
6,0.2,HuggingFaceTB/SmolLM2-360M,1,12,41,reach,True,False,False,True,0.1993502925658347,0.1846230623764594,0.2717097979597826,-2.0927138206642586,-1.8793059654251534,False
6,0.2,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,10,30,plateau,False,True,False,True,0.20304539440047803,0.19240444526379422,0.27972647844727544,2.466776172602346,1.9444823072166086,False
6,0.2,OpenBMB/MiniCPM4-0.5B,4,8,24,reach,True,False,False,True,0.134210881037778,0.10777992954711738,0.1721309786241808,0.264600915378981,-0.06264580001778122,False
6,0.2,Qwen/Qwen1.5-1.8B,1,6,18,reach,True,False,False,False,0.16944770209499735,0.1236631525078671,0.2097739236260288,0.0809350876209607,0.13023005712669275,False
6,0.2,Qwen/Qwen1.5-1.8B-Chat,3,6,23,reach,True,False,False,False,0.19621791791001938,0.09616653926320444,0.21851653160071102,0.38980421498707585,0.5542530286037184,False
6,0.2,Qwen/Qwen2-0.5B,4,6,28,reach,True,False,False,False,0.1242171350997755,0.13223483836807076,0.18142753134688702,-0.42536643383467315,-0.2601623175207517,False
6,0.2,Qwen/Qwen2.5-0.5B-Instruct,4,9,20,reach,True,False,False,True,0.1967614297378558,0.07328010980909767,0.20996436537212348,0.5477826844709038,0.8395213124475878,False
6,0.2,ai-forever/mGPT,3,8,27,plateau,False,True,False,True,0.446394876105443,0.2188762552133773,0.4971671756154315,-4.654145790110268,-2.0152959996384223,True
6,0.2,allenai/OLMo-1B-hf,3,11,36,plateau,False,True,False,True,0.45686464471973043,0.17338412677334628,0.48865873471354354,-5.618639294811007,-2.642754650320748,True
6,0.2,allenai/OLMo-2-0425-1B,3,8,26,reach,True,False,False,True,0.1752969164483041,0.07817294024333006,0.19193753541861208,-1.409649262681663,-1.3848315835933547,False
6,0.2,allenai/OLMo-2-0425-1B-DPO,4,8,14,reach,True,False,False,True,0.17231878668586703,0.19182874233320465,0.257860486755975,1.2388770660415394,1.4140026050776267,False
6,0.2,allenai/OLMo-2-0425-1B-Instruct,4,7,13,reach,True,False,False,True,0.1827749850597968,0.16429962526638112,0.24576627520122082,1.223975567515562,1.3279737455944551,False
6,0.2,arcee-ai/raspberry-3B,0,6,8,reach,True,False,False,False,0.19665914092570844,0.23621408603330352,0.3073628346924634,1.1246507099233405,1.4827833128871148,False
6,0.2,google/gemma-2-2b,2,10,31,reach,True,False,False,True,0.15549850532883455,0.14056134385593685,0.2096122051458085,-1.6137473114926797,-1.5382584971928746,False
6,0.2,google/gemma-2b,1,6,19,reach,True,False,False,False,0.14626760187696503,0.1254049360149119,0.192667094584785,-1.4974514447819693,-1.2975203550263341,False
6,0.2,h2oai/h2o-danube-1.8b-chat,3,6,24,reach,True,False,False,False,0.18404067684988215,0.09032381814512616,0.20501064084499754,0.15692820207249436,0.38424655887606923,False
6,0.2,h2oai/h2o-danube2-1.8b-base,4,7,22,reach,True,False,False,True,0.19155569906683526,0.12066795744362323,0.22639421767925083,-0.5391843442572666,-1.1097913671784656,False
6,0.2,h2oai/h2o-danube2-1.8b-chat,1,6,21,reach,True,False,False,False,0.17313508021321847,0.10069982800154154,0.20029031768904268,0.07162046441996717,-0.01889712211754667,False
6,0.2,ibm-granite/granite-3.0-2b-base,2,7,21,reach,True,False,False,True,0.19478775617338953,0.10435108432179184,0.22097832191008593,0.6085128149812709,0.036547131516849955,False
6,0.2,ibm-granite/granite-3.1-2b-base,3,6,17,reach,True,False,False,False,0.1488564278686526,0.13574254272470998,0.20145538966030443,0.39815152382376157,-0.18522335700764117,False
6,0.2,ibm-granite/granite-3.1-2b-instruct,2,6,17,reach,True,False,False,False,0.17264798637360848,0.18338795045827871,0.25186994177978006,1.9759237221237114,1.513727906541742,False
6,0.2,ibm-granite/granite-7b-instruct,1,7,16,reach,True,False,False,True,0.18111799347468377,0.07974522203162565,0.1978965082995879,1.0037738475985463,0.8310089189511897,False
6,0.2,ibm/PowerLM-3b,0,10,32,reach,True,False,False,True,0.19017948740477103,0.07067140389826734,0.2028858909793717,0.06981670685503957,0.12299885817581122,False
6,0.2,meta-llama/Llama-3.2-1B,0,7,26,reach,True,False,False,True,0.1486158408266297,0.0852764086986776,0.17134390571348032,-1.797509685344033,-1.5660049064396917,False
6,0.2,meta-llama/Llama-3.2-1B-Instruct,1,6,17,reach,True,False,False,False,0.1772471626819242,0.14456804769630938,0.2287279543333409,0.9487835872468362,1.4978476151631255,False
6,0.2,meta-llama/Llama-3.2-3B-Instruct,0,6,13,reach,True,False,False,False,0.16130500704453268,0.12323819082614527,0.2029949678581667,1.6440232113778666,1.5209047982078452,False
6,0.2,microsoft/phi-1_5,2,6,23,reach,True,False,False,False,0.15984767754434787,0.09511977833640363,0.18600820478432767,-1.2383447154869367,-0.387589490112863,False
6,0.2,nvidia/AceInstruct-1.5B,1,6,11,reach,True,False,False,False,0.1865356839468815,0.12925126848259602,0.22693931301096995,1.2814241934896762,1.112932130001562,False
6,0.2,openbmb/MiniCPM-1B-sft-bf16,1,6,25,reach,True,False,False,False,0.13466073884448398,0.0657816448106712,0.14986907412851933,-1.9094032176867235,-1.1546682441501164,False
6,0.2,openbmb/MiniCPM-2B-sft-bf16,0,6,11,reach,True,False,False,False,0.16005527483689036,0.11868335257067508,0.19925719354775545,-0.2660211371706569,1.2355658077284886,False
6,0.2,openlm-research/open_llama_3b,2,7,26,reach,True,False,False,True,0.1816224064768436,0.10164932835525158,0.20813285297980605,-2.113422890071994,-1.62202521967368,False
6,0.2,pankajmathur/orca_mini_3b,0,6,20,reach,True,False,False,False,0.19485793254317252,0.15068311970005194,0.24632299210089942,-0.36235829342006787,-0.04448095926077947,False
6,0.2,pankajmathur/orca_mini_v9_5_3B-Instruct,4,7,22,reach,True,False,False,True,0.16770620324279328,0.11068198804157507,0.20093748550966903,1.4499391340199896,1.0602004576061872,False
6,0.2,stabilityai/stablelm-2-1_6b-chat,2,9,25,reach,True,False,False,True,0.18751275952556398,0.09838309836916678,0.2117552101592996,0.9902315747851386,1.0008427547288128,False
6,0.2,stabilityai/stablelm-2-zephyr-1_6b,0,6,15,reach,True,False,False,False,0.19144850755770312,0.1370326003071834,0.23543675285099433,0.7128737192257213,0.9161433005553116,False
6,0.2,stabilityai/stablelm-zephyr-3b,2,10,27,plateau,False,True,False,True,0.2370986833678659,0.08255886731051282,0.2510612519413747,1.0698573954068982,0.6058458912025894,False
6,0.2,tiiuae/Falcon3-1B-Instruct,1,6,12,reach,True,False,False,False,0.18798772675840345,0.15866010442771591,0.24599271157659502,0.9564526224142926,1.0254077242300694,False
6,0.2,tiiuae/Falcon3-3B-Base,1,6,20,reach,True,False,False,False,0.17151200902253597,0.09747583539897815,0.19727622189629226,0.5082020250809371,-0.05661417743124303,False
6,0.2,tiiuae/Falcon3-3B-Instruct,4,6,13,reach,True,False,False,False,0.16450265439382603,0.16670934591335232,0.23420744932105025,1.6169822007176056,1.4091662108304555,False
6,0.2,utter-project/EuroLLM-1.7B,2,6,23,reach,True,False,False,False,0.14993242158368772,0.08697055308459824,0.17333092091657964,-1.3431819715559552,-1.3742553902992811,False
