model,candidate_id,minimum_scenarios,conditional_se_target,selector,status,error,cat_replay_success,cat_stop_reason,cat_precision_reached,cat_scenarios_administered,cat_criteria_administered,cat_mwle_converged,cat_scenario_order,baseline_replay_success,baseline_stop_reason,baseline_precision_reached,baseline_scenarios_administered,baseline_criteria_administered,baseline_mwle_converged,baseline_scenario_order,theta_reference,theta_reference_scope,theta_cat_mwle,cat_eval_n_cells,cat_eval_log_loss_sum,cat_eval_brier_sum,cat_eval_correct_count,cat_eval_observed_pass_rate,cat_eval_predicted_pass_rate,theta_baseline_mwle,baseline_eval_n_cells,baseline_eval_log_loss_sum,baseline_eval_brier_sum,baseline_eval_correct_count,baseline_eval_observed_pass_rate,baseline_eval_predicted_pass_rate,repeat,outer_fold,panel_id,model_family,policy_id,policy_role,fit_cache_key,selected_spec_id,selected_spec_cache_key
meta-llama/Llama-3.2-1B,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,36,111,True,"[""ifb_0096"", ""ifb_0187"", ""ifb_0143"", ""ifb_0190"", ""ifb_0130"", ""ifb_0062"", ""ifb_0118"", ""ifb_0243"", ""ifb_0180"", ""ifb_0301"", ""ifb_0326"", ""ifb_0218"", ""ifb_0087"", ""ifb_0271"", ""ifb_0348"", ""ifb_0006"", ""ifb_0238"", ""ifb_0023"", ""ifb_0288"", ""ifb_0225"", ""ifb_0239"", ""ifb_0189"", ""ifb_0059"", ""ifb_0004"", ""ifb_0095"", ""ifb_0170"", ""ifb_0242"", ""ifb_0018"", ""ifb_0325"", ""ifb_0091"", ""ifb_0229"", ""ifb_0066"", ""ifb_0007"", ""ifb_0175"", ""ifb_0068"", ""ifb_0486""]",True,max_scenarios_reached,False,50,238,True,"[""ifb_0321"", ""ifb_0373"", ""ifb_0453"", ""ifb_0497"", ""ifb_0478"", ""ifb_0284"", ""ifb_0066"", ""ifb_0353"", ""ifb_0426"", ""ifb_0046"", ""ifb_0198"", ""ifb_0134"", ""ifb_0389"", ""ifb_0095"", ""ifb_0281"", ""ifb_0368"", ""ifb_0491"", ""ifb_0054"", ""ifb_0351"", ""ifb_0105"", ""ifb_0249"", ""ifb_0290"", ""ifb_0350"", ""ifb_0341"", ""ifb_0210"", ""ifb_0336"", ""ifb_0096"", ""ifb_0115"", ""ifb_0480"", ""ifb_0060"", ""ifb_0444"", ""ifb_0348"", ""ifb_0291"", ""ifb_0343"", ""ifb_0437"", ""ifb_0265"", ""ifb_0001"", ""ifb_0496"", ""ifb_0126"", ""ifb_0197"", ""ifb_0168"", ""ifb_0369"", ""ifb_0062"", ""ifb_0031"", ""ifb_0256"", ""ifb_0010"", ""ifb_0387"", ""ifb_0148"", ""ifb_0494"", ""ifb_0039""]",-2.5722440233169834,all_observed_administration_pool_items,-3.1396477406158048,411,129.30123307609662,33.00547096392796,370,0.10948905109489052,0.058139865526052645,-2.429502174493691,411,120.08455180384642,31.375418130235236,374,0.10948905109489052,0.09870996912011581,0,2,repeat_00_outer_02,llama_3_2,primary_floor15_se0p20_trace,primary,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
meta-llama/Llama-3.2-1B-Instruct,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,22,98,True,"[""ifb_0195"", ""ifb_0387"", ""ifb_0208"", ""ifb_0320"", ""ifb_0454"", ""ifb_0282"", ""ifb_0376"", ""ifb_0194"", ""ifb_0065"", ""ifb_0204"", ""ifb_0017"", ""ifb_0380"", ""ifb_0372"", ""ifb_0310"", ""ifb_0122"", ""ifb_0382"", ""ifb_0245"", ""ifb_0265"", ""ifb_0464"", ""ifb_0338"", ""ifb_0402"", ""ifb_0331""]",True,precision_reached,True,43,188,True,"[""ifb_0247"", ""ifb_0469"", ""ifb_0188"", ""ifb_0168"", ""ifb_0035"", ""ifb_0471"", ""ifb_0170"", ""ifb_0452"", ""ifb_0064"", ""ifb_0127"", ""ifb_0402"", ""ifb_0328"", ""ifb_0416"", ""ifb_0281"", ""ifb_0477"", ""ifb_0287"", ""ifb_0304"", ""ifb_0390"", ""ifb_0389"", ""ifb_0234"", ""ifb_0143"", ""ifb_0480"", ""ifb_0163"", ""ifb_0069"", ""ifb_0313"", ""ifb_0013"", ""ifb_0134"", ""ifb_0413"", ""ifb_0464"", ""ifb_0303"", ""ifb_0284"", ""ifb_0326"", ""ifb_0381"", ""ifb_0360"", ""ifb_0315"", ""ifb_0206"", ""ifb_0216"", ""ifb_0434"", ""ifb_0052"", ""ifb_0335"", ""ifb_0184"", ""ifb_0095"", ""ifb_0443""]",2.0042568347355862,all_observed_administration_pool_items,2.2483531893029456,411,191.52970153644992,59.348151138517984,328,0.7007299270072993,0.7482582572874871,2.1143326643335953,411,189.29311722227044,58.876759237729615,330,0.7007299270072993,0.7327143056121684,0,2,repeat_00_outer_02,llama_3_2,primary_floor15_se0p20_trace,primary,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
meta-llama/Llama-3.2-3B-Instruct,primary_floor15_se0p20_trace,15,0.2,trace,ok,,True,precision_reached,True,28,106,True,"[""ifb_0195"", ""ifb_0376"", ""ifb_0017"", ""ifb_0320"", ""ifb_0194"", ""ifb_0204"", ""ifb_0382"", ""ifb_0372"", ""ifb_0051"", ""ifb_0163"", ""ifb_0443"", ""ifb_0135"", ""ifb_0291"", ""ifb_0257"", ""ifb_0363"", ""ifb_0148"", ""ifb_0122"", ""ifb_0287"", ""ifb_0172"", ""ifb_0310"", ""ifb_0131"", ""ifb_0344"", ""ifb_0345"", ""ifb_0314"", ""ifb_0402"", ""ifb_0475"", ""ifb_0311"", ""ifb_0336""]",True,max_scenarios_reached,False,50,193,True,"[""ifb_0190"", ""ifb_0163"", ""ifb_0120"", ""ifb_0101"", ""ifb_0344"", ""ifb_0423"", ""ifb_0062"", ""ifb_0021"", ""ifb_0320"", ""ifb_0193"", ""ifb_0031"", ""ifb_0050"", ""ifb_0177"", ""ifb_0274"", ""ifb_0278"", ""ifb_0216"", ""ifb_0210"", ""ifb_0212"", ""ifb_0424"", ""ifb_0018"", ""ifb_0255"", ""ifb_0174"", ""ifb_0338"", ""ifb_0498"", ""ifb_0185"", ""ifb_0345"", ""ifb_0151"", ""ifb_0172"", ""ifb_0191"", ""ifb_0238"", ""ifb_0285"", ""ifb_0358"", ""ifb_0254"", ""ifb_0168"", ""ifb_0067"", ""ifb_0175"", ""ifb_0412"", ""ifb_0013"", ""ifb_0469"", ""ifb_0429"", ""ifb_0461"", ""ifb_0295"", ""ifb_0143"", ""ifb_0356"", ""ifb_0322"", ""ifb_0476"", ""ifb_0110"", ""ifb_0292"", ""ifb_0095"", ""ifb_0192""]",3.6536482767535006,all_observed_administration_pool_items,3.8455521629533687,411,96.72551816784217,29.65732420276662,368,0.8710462287104623,0.8884860074873943,3.7322558640848196,411,96.27022110385882,29.409883066948723,369,0.8710462287104623,0.8810414793297896,0,2,repeat_00_outer_02,llama_3_2,primary_floor15_se0p20_trace,primary,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,max_scenarios_reached,False,50,165,True,"[""ifb_0195"", ""ifb_0217"", ""ifb_0052"", ""ifb_0260"", ""ifb_0143"", ""ifb_0301"", ""ifb_0243"", ""ifb_0180"", ""ifb_0271"", ""ifb_0118"", ""ifb_0218"", ""ifb_0004"", ""ifb_0062"", ""ifb_0130"", ""ifb_0325"", ""ifb_0023"", ""ifb_0099"", ""ifb_0087"", ""ifb_0189"", ""ifb_0060"", ""ifb_0170"", ""ifb_0238"", ""ifb_0095"", ""ifb_0091"", ""ifb_0288"", ""ifb_0034"", ""ifb_0348"", ""ifb_0471"", ""ifb_0239"", ""ifb_0326"", ""ifb_0403"", ""ifb_0486"", ""ifb_0242"", ""ifb_0006"", ""ifb_0256"", ""ifb_0213"", ""ifb_0151"", ""ifb_0184"", ""ifb_0210"", ""ifb_0115"", ""ifb_0048"", ""ifb_0193"", ""ifb_0069"", ""ifb_0225"", ""ifb_0063"", ""ifb_0147"", ""ifb_0007"", ""ifb_0175"", ""ifb_0460"", ""ifb_0487""]",True,max_scenarios_reached,False,50,220,True,"[""ifb_0455"", ""ifb_0168"", ""ifb_0103"", ""ifb_0336"", ""ifb_0070"", ""ifb_0401"", ""ifb_0270"", ""ifb_0098"", ""ifb_0434"", ""ifb_0009"", ""ifb_0276"", ""ifb_0417"", ""ifb_0007"", ""ifb_0071"", ""ifb_0175"", ""ifb_0256"", ""ifb_0477"", ""ifb_0303"", ""ifb_0157"", ""ifb_0338"", ""ifb_0200"", ""ifb_0304"", ""ifb_0483"", ""ifb_0423"", ""ifb_0413"", ""ifb_0096"", ""ifb_0242"", ""ifb_0014"", ""ifb_0476"", ""ifb_0495"", ""ifb_0363"", ""ifb_0499"", ""ifb_0081"", ""ifb_0185"", ""ifb_0340"", ""ifb_0373"", ""ifb_0006"", ""ifb_0396"", ""ifb_0305"", ""ifb_0285"", ""ifb_0429"", ""ifb_0371"", ""ifb_0237"", ""ifb_0177"", ""ifb_0428"", ""ifb_0087"", ""ifb_0298"", ""ifb_0188"", ""ifb_0112"", ""ifb_0015""]",-5.221557839283237,all_observed_administration_pool_items,-5.846002695843907,411,31.718495570453513,6.007125783405835,405,0.014598540145985401,0.006083725087416818,-4.732484951357547,411,29.68255572853316,6.3762446100228445,405,0.014598540145985401,0.01590382752119116,0,2,repeat_00_outer_02,smol_llama,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
BEE-spoke-data/smol_llama-220M-openhermes,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,42,137,True,"[""ifb_0096"", ""ifb_0217"", ""ifb_0187"", ""ifb_0301"", ""ifb_0243"", ""ifb_0006"", ""ifb_0143"", ""ifb_0062"", ""ifb_0218"", ""ifb_0087"", ""ifb_0004"", ""ifb_0118"", ""ifb_0271"", ""ifb_0099"", ""ifb_0326"", ""ifb_0180"", ""ifb_0023"", ""ifb_0239"", ""ifb_0130"", ""ifb_0288"", ""ifb_0325"", ""ifb_0189"", ""ifb_0170"", ""ifb_0060"", ""ifb_0238"", ""ifb_0091"", ""ifb_0403"", ""ifb_0034"", ""ifb_0348"", ""ifb_0471"", ""ifb_0486"", ""ifb_0095"", ""ifb_0242"", ""ifb_0225"", ""ifb_0469"", ""ifb_0190"", ""ifb_0229"", ""ifb_0256"", ""ifb_0175"", ""ifb_0059"", ""ifb_0066"", ""ifb_0115""]",True,max_scenarios_reached,False,50,227,True,"[""ifb_0109"", ""ifb_0478"", ""ifb_0281"", ""ifb_0461"", ""ifb_0116"", ""ifb_0056"", ""ifb_0454"", ""ifb_0172"", ""ifb_0288"", ""ifb_0238"", ""ifb_0346"", ""ifb_0190"", ""ifb_0207"", ""ifb_0102"", ""ifb_0219"", ""ifb_0290"", ""ifb_0320"", ""ifb_0193"", ""ifb_0424"", ""ifb_0363"", ""ifb_0016"", ""ifb_0423"", ""ifb_0355"", ""ifb_0306"", ""ifb_0445"", ""ifb_0235"", ""ifb_0407"", ""ifb_0456"", ""ifb_0469"", ""ifb_0213"", ""ifb_0441"", ""ifb_0272"", ""ifb_0130"", ""ifb_0380"", ""ifb_0204"", ""ifb_0410"", ""ifb_0254"", ""ifb_0395"", ""ifb_0007"", ""ifb_0405"", ""ifb_0065"", ""ifb_0256"", ""ifb_0110"", ""ifb_0497"", ""ifb_0394"", ""ifb_0023"", ""ifb_0307"", ""ifb_0359"", ""ifb_0233"", ""ifb_0052""]",-3.215974336148283,all_observed_administration_pool_items,-4.008258065648128,411,44.05389312345306,10.394428311462642,401,0.024330900243309004,0.029144803555496916,-3.000483459855836,411,52.16422149510763,13.28218550201554,394,0.024330900243309004,0.06466824088702579,0,2,repeat_00_outer_02,smol_llama,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
HuggingFaceTB/SmolLM2-360M,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,42,138,True,"[""ifb_0096"", ""ifb_0187"", ""ifb_0301"", ""ifb_0006"", ""ifb_0118"", ""ifb_0271"", ""ifb_0218"", ""ifb_0243"", ""ifb_0087"", ""ifb_0143"", ""ifb_0180"", ""ifb_0130"", ""ifb_0326"", ""ifb_0095"", ""ifb_0023"", ""ifb_0062"", ""ifb_0238"", ""ifb_0099"", ""ifb_0004"", ""ifb_0239"", ""ifb_0189"", ""ifb_0348"", ""ifb_0170"", ""ifb_0091"", ""ifb_0034"", ""ifb_0288"", ""ifb_0325"", ""ifb_0403"", ""ifb_0060"", ""ifb_0059"", ""ifb_0486"", ""ifb_0190"", ""ifb_0242"", ""ifb_0471"", ""ifb_0229"", ""ifb_0225"", ""ifb_0066"", ""ifb_0256"", ""ifb_0115"", ""ifb_0018"", ""ifb_0175"", ""ifb_0469""]",True,max_scenarios_reached,False,50,204,True,"[""ifb_0204"", ""ifb_0205"", ""ifb_0124"", ""ifb_0227"", ""ifb_0143"", ""ifb_0135"", ""ifb_0382"", ""ifb_0355"", ""ifb_0458"", ""ifb_0081"", ""ifb_0290"", ""ifb_0469"", ""ifb_0294"", ""ifb_0162"", ""ifb_0390"", ""ifb_0126"", ""ifb_0206"", ""ifb_0190"", ""ifb_0065"", ""ifb_0199"", ""ifb_0384"", ""ifb_0322"", ""ifb_0388"", ""ifb_0375"", ""ifb_0406"", ""ifb_0198"", ""ifb_0028"", ""ifb_0464"", ""ifb_0497"", ""ifb_0270"", ""ifb_0365"", ""ifb_0403"", ""ifb_0263"", ""ifb_0166"", ""ifb_0033"", ""ifb_0036"", ""ifb_0439"", ""ifb_0225"", ""ifb_0298"", ""ifb_0455"", ""ifb_0210"", ""ifb_0279"", ""ifb_0063"", ""ifb_0114"", ""ifb_0200"", ""ifb_0101"", ""ifb_0284"", ""ifb_0103"", ""ifb_0083"", ""ifb_0134""]",-3.795431898181622,all_observed_administration_pool_items,-3.9778059050042867,411,69.14159018835468,19.399407628296075,386,0.06082725060827251,0.029880511100643114,-4.766911940988091,411,80.94209514174366,21.3361651963397,386,0.06082725060827251,0.015444337629149802,0,2,repeat_00_outer_02,smollm,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
ibm-granite/granite-3.0-2b-base,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,16,72,True,"[""ifb_0052"", ""ifb_0195"", ""ifb_0022"", ""ifb_0137"", ""ifb_0429"", ""ifb_0035"", ""ifb_0376"", ""ifb_0101"", ""ifb_0217"", ""ifb_0454"", ""ifb_0208"", ""ifb_0387"", ""ifb_0313"", ""ifb_0251"", ""ifb_0017"", ""ifb_0209""]",True,precision_reached,True,33,153,True,"[""ifb_0034"", ""ifb_0464"", ""ifb_0347"", ""ifb_0414"", ""ifb_0451"", ""ifb_0200"", ""ifb_0477"", ""ifb_0145"", ""ifb_0338"", ""ifb_0311"", ""ifb_0153"", ""ifb_0491"", ""ifb_0066"", ""ifb_0036"", ""ifb_0346"", ""ifb_0434"", ""ifb_0323"", ""ifb_0421"", ""ifb_0377"", ""ifb_0486"", ""ifb_0139"", ""ifb_0035"", ""ifb_0345"", ""ifb_0328"", ""ifb_0156"", ""ifb_0248"", ""ifb_0466"", ""ifb_0182"", ""ifb_0100"", ""ifb_0206"", ""ifb_0359"", ""ifb_0340"", ""ifb_0455""]",0.751816344396238,all_observed_administration_pool_items,0.9179310751746209,410,233.20679088764263,79.5296142344742,286,0.5292682926829269,0.5652746931556857,1.1743888634368533,410,240.30895866600707,81.2657156754116,293,0.5292682926829269,0.6053964079017555,0,2,repeat_00_outer_02,granite,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
ibm-granite/granite-3.1-2b-base,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,19,73,True,"[""ifb_0217"", ""ifb_0096"", ""ifb_0187"", ""ifb_0052"", ""ifb_0322"", ""ifb_0413"", ""ifb_0018"", ""ifb_0301"", ""ifb_0102"", ""ifb_0190"", ""ifb_0078"", ""ifb_0493"", ""ifb_0025"", ""ifb_0022"", ""ifb_0195"", ""ifb_0132"", ""ifb_0409"", ""ifb_0032"", ""ifb_0387""]",True,precision_reached,True,39,154,True,"[""ifb_0324"", ""ifb_0048"", ""ifb_0120"", ""ifb_0374"", ""ifb_0389"", ""ifb_0059"", ""ifb_0459"", ""ifb_0397"", ""ifb_0356"", ""ifb_0238"", ""ifb_0293"", ""ifb_0113"", ""ifb_0255"", ""ifb_0165"", ""ifb_0053"", ""ifb_0158"", ""ifb_0039"", ""ifb_0436"", ""ifb_0005"", ""ifb_0132"", ""ifb_0183"", ""ifb_0212"", ""ifb_0395"", ""ifb_0234"", ""ifb_0216"", ""ifb_0193"", ""ifb_0281"", ""ifb_0127"", ""ifb_0017"", ""ifb_0415"", ""ifb_0145"", ""ifb_0184"", ""ifb_0441"", ""ifb_0096"", ""ifb_0298"", ""ifb_0416"", ""ifb_0209"", ""ifb_0174"", ""ifb_0310""]",0.7251000872982725,all_observed_administration_pool_items,-0.4789947934334362,411,297.2179612315194,101.36263652142891,253,0.5255474452554745,0.32970289479256915,1.053111370964941,411,259.62745935577163,88.8267983288724,277,0.5255474452554745,0.5864618816561815,0,2,repeat_00_outer_02,granite,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
ibm-granite/granite-3.1-2b-instruct,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,31,113,True,"[""ifb_0096"", ""ifb_0217"", ""ifb_0022"", ""ifb_0320"", ""ifb_0372"", ""ifb_0382"", ""ifb_0051"", ""ifb_0310"", ""ifb_0135"", ""ifb_0402"", ""ifb_0291"", ""ifb_0363"", ""ifb_0122"", ""ifb_0344"", ""ifb_0287"", ""ifb_0257"", ""ifb_0172"", ""ifb_0131"", ""ifb_0304"", ""ifb_0314"", ""ifb_0475"", ""ifb_0345"", ""ifb_0311"", ""ifb_0245"", ""ifb_0148"", ""ifb_0443"", ""ifb_0336"", ""ifb_0266"", ""ifb_0050"", ""ifb_0414"", ""ifb_0272""]",True,max_scenarios_reached,False,50,195,True,"[""ifb_0301"", ""ifb_0391"", ""ifb_0143"", ""ifb_0443"", ""ifb_0005"", ""ifb_0152"", ""ifb_0207"", ""ifb_0099"", ""ifb_0335"", ""ifb_0153"", ""ifb_0386"", ""ifb_0078"", ""ifb_0160"", ""ifb_0182"", ""ifb_0054"", ""ifb_0237"", ""ifb_0219"", ""ifb_0254"", ""ifb_0190"", ""ifb_0004"", ""ifb_0063"", ""ifb_0061"", ""ifb_0326"", ""ifb_0218"", ""ifb_0184"", ""ifb_0414"", ""ifb_0476"", ""ifb_0252"", ""ifb_0348"", ""ifb_0225"", ""ifb_0402"", ""ifb_0022"", ""ifb_0118"", ""ifb_0010"", ""ifb_0447"", ""ifb_0364"", ""ifb_0101"", ""ifb_0170"", ""ifb_0271"", ""ifb_0298"", ""ifb_0127"", ""ifb_0464"", ""ifb_0482"", ""ifb_0310"", ""ifb_0251"", ""ifb_0362"", ""ifb_0083"", ""ifb_0295"", ""ifb_0213"", ""ifb_0314""]",3.3707461503234875,all_observed_administration_pool_items,3.5753456034005,411,101.97707261479887,30.68962749448969,370,0.8856447688564477,0.8701449322653708,3.114608599108291,411,108.06627621223328,33.0536244564222,360,0.8856447688564477,0.834051706572203,0,2,repeat_00_outer_02,granite,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
ibm-granite/granite-7b-instruct,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,21,96,True,"[""ifb_0052"", ""ifb_0217"", ""ifb_0376"", ""ifb_0208"", ""ifb_0454"", ""ifb_0282"", ""ifb_0122"", ""ifb_0380"", ""ifb_0310"", ""ifb_0372"", ""ifb_0204"", ""ifb_0017"", ""ifb_0320"", ""ifb_0245"", ""ifb_0194"", ""ifb_0496"", ""ifb_0382"", ""ifb_0163"", ""ifb_0338"", ""ifb_0378"", ""ifb_0464""]",True,precision_reached,True,47,192,True,"[""ifb_0032"", ""ifb_0280"", ""ifb_0172"", ""ifb_0476"", ""ifb_0149"", ""ifb_0369"", ""ifb_0031"", ""ifb_0091"", ""ifb_0434"", ""ifb_0141"", ""ifb_0040"", ""ifb_0437"", ""ifb_0363"", ""ifb_0493"", ""ifb_0120"", ""ifb_0295"", ""ifb_0477"", ""ifb_0377"", ""ifb_0418"", ""ifb_0061"", ""ifb_0357"", ""ifb_0101"", ""ifb_0292"", ""ifb_0321"", ""ifb_0043"", ""ifb_0478"", ""ifb_0118"", ""ifb_0291"", ""ifb_0375"", ""ifb_0314"", ""ifb_0232"", ""ifb_0005"", ""ifb_0006"", ""ifb_0362"", ""ifb_0320"", ""ifb_0103"", ""ifb_0324"", ""ifb_0447"", ""ifb_0465"", ""ifb_0389"", ""ifb_0210"", ""ifb_0209"", ""ifb_0397"", ""ifb_0372"", ""ifb_0462"", ""ifb_0145"", ""ifb_0089""]",1.6999762217873122,all_observed_administration_pool_items,1.9198796570280843,411,196.28467648634987,63.25377057569129,320,0.6447688564476886,0.7090070479483909,1.9256303890263062,411,196.43046882989793,63.300641965628245,320,0.6447688564476886,0.709728042348495,0,2,repeat_00_outer_02,granite,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
meta-llama/Llama-3.2-1B,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,36,111,True,"[""ifb_0096"", ""ifb_0187"", ""ifb_0143"", ""ifb_0190"", ""ifb_0130"", ""ifb_0062"", ""ifb_0118"", ""ifb_0243"", ""ifb_0180"", ""ifb_0301"", ""ifb_0326"", ""ifb_0218"", ""ifb_0087"", ""ifb_0271"", ""ifb_0348"", ""ifb_0006"", ""ifb_0238"", ""ifb_0023"", ""ifb_0288"", ""ifb_0225"", ""ifb_0239"", ""ifb_0189"", ""ifb_0059"", ""ifb_0004"", ""ifb_0095"", ""ifb_0170"", ""ifb_0242"", ""ifb_0018"", ""ifb_0325"", ""ifb_0091"", ""ifb_0229"", ""ifb_0066"", ""ifb_0007"", ""ifb_0175"", ""ifb_0068"", ""ifb_0486""]",True,max_scenarios_reached,False,50,238,True,"[""ifb_0321"", ""ifb_0373"", ""ifb_0453"", ""ifb_0497"", ""ifb_0478"", ""ifb_0284"", ""ifb_0066"", ""ifb_0353"", ""ifb_0426"", ""ifb_0046"", ""ifb_0198"", ""ifb_0134"", ""ifb_0389"", ""ifb_0095"", ""ifb_0281"", ""ifb_0368"", ""ifb_0491"", ""ifb_0054"", ""ifb_0351"", ""ifb_0105"", ""ifb_0249"", ""ifb_0290"", ""ifb_0350"", ""ifb_0341"", ""ifb_0210"", ""ifb_0336"", ""ifb_0096"", ""ifb_0115"", ""ifb_0480"", ""ifb_0060"", ""ifb_0444"", ""ifb_0348"", ""ifb_0291"", ""ifb_0343"", ""ifb_0437"", ""ifb_0265"", ""ifb_0001"", ""ifb_0496"", ""ifb_0126"", ""ifb_0197"", ""ifb_0168"", ""ifb_0369"", ""ifb_0062"", ""ifb_0031"", ""ifb_0256"", ""ifb_0010"", ""ifb_0387"", ""ifb_0148"", ""ifb_0494"", ""ifb_0039""]",-2.5722440233169834,all_observed_administration_pool_items,-3.1396477406158048,411,129.30123307609662,33.00547096392796,370,0.10948905109489052,0.058139865526052645,-2.429502174493691,411,120.08455180384642,31.375418130235236,374,0.10948905109489052,0.09870996912011581,0,2,repeat_00_outer_02,llama_3_2,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
meta-llama/Llama-3.2-1B-Instruct,sensitivity_floor12_se0p20_trace,12,0.2,trace,ok,,True,precision_reached,True,22,98,True,"[""ifb_0195"", ""ifb_0387"", ""ifb_0208"", ""ifb_0320"", ""ifb_0454"", ""ifb_0282"", ""ifb_0376"", ""ifb_0194"", ""ifb_0065"", ""ifb_0204"", ""ifb_0017"", ""ifb_0380"", ""ifb_0372"", ""ifb_0310"", ""ifb_0122"", ""ifb_0382"", ""ifb_0245"", ""ifb_0265"", ""ifb_0464"", ""ifb_0338"", ""ifb_0402"", ""ifb_0331""]",True,precision_reached,True,43,188,True,"[""ifb_0247"", ""ifb_0469"", ""ifb_0188"", ""ifb_0168"", ""ifb_0035"", ""ifb_0471"", ""ifb_0170"", ""ifb_0452"", ""ifb_0064"", ""ifb_0127"", ""ifb_0402"", ""ifb_0328"", ""ifb_0416"", ""ifb_0281"", ""ifb_0477"", ""ifb_0287"", ""ifb_0304"", ""ifb_0390"", ""ifb_0389"", ""ifb_0234"", ""ifb_0143"", ""ifb_0480"", ""ifb_0163"", ""ifb_0069"", ""ifb_0313"", ""ifb_0013"", ""ifb_0134"", ""ifb_0413"", ""ifb_0464"", ""ifb_0303"", ""ifb_0284"", ""ifb_0326"", ""ifb_0381"", ""ifb_0360"", ""ifb_0315"", ""ifb_0206"", ""ifb_0216"", ""ifb_0434"", ""ifb_0052"", ""ifb_0335"", ""ifb_0184"", ""ifb_0095"", ""ifb_0443""]",2.0042568347355862,all_observed_administration_pool_items,2.2483531893029456,411,191.52970153644992,59.348151138517984,328,0.7007299270072993,0.7482582572874871,2.1143326643335953,411,189.29311722227044,58.876759237729615,330,0.7007299270072993,0.7327143056121684,0,2,repeat_00_outer_02,llama_3_2,sensitivity_floor12_se0p20_trace,sensitivity,02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859,log_shrinkage_2pl_lambda16,calibration-spec-v1-a143fc732de9abd69f65262642bddde579c9d23003f2622104671f075e18066a
